"Time","Left.Cerebral.White.Matter"
32.22,220276.518721327
32.23,220276.51875352
32.24,220276.518785712
32.25,220276.518817905
32.26,220276.518850097
32.27,220276.51888229
32.28,220276.518914482
32.29,220276.5189462
32.3,220276.518977453
32.31,220276.519008705
32.32,220276.519039957
32.33,220276.51907121
32.34,220276.519102462
32.35,220276.519133714
32.36,220276.519164966
32.37,220276.519196219
32.38,220276.519227471
32.39,220276.519257883
32.4,220276.519288222
32.41,220276.51931856
32.42,220276.519348898
32.43,220276.519379236
32.44,220276.519409574
32.45,220276.519439912
32.46,220276.519470251
32.47,220276.519500589
32.48,220276.519530631
32.49,220276.519560081
32.5,220276.51958953
32.51,220276.51961898
32.52,220276.519648429
32.53,220276.519677879
32.54,220276.519707328
32.55,220276.519736778
32.56,220276.519766227
32.57,220276.519795677
32.58,220276.519824481
32.59,220276.519853066
32.6,220276.519881652
32.61,220276.519910238
32.62,220276.519938823
32.63,220276.519967409
32.64,220276.519995995
32.65,220276.52002458
32.66,220276.520053166
32.67,220276.520081616
32.68,220276.520109362
32.69,220276.520137108
32.7,220276.520164853
32.71,220276.520192599
32.72,220276.520220345
32.73,220276.520248091
32.74,220276.520275837
32.75,220276.520303583
32.76,220276.520331329
32.77,220276.520358605
32.78,220276.520385534
32.79,220276.520412464
32.8,220276.520439393
32.81,220276.520466323
32.82,220276.520493252
32.83,220276.520520182
32.84,220276.520547111
32.85,220276.520574041
32.86,220276.520600971
32.87,220276.520627115
32.88,220276.520653251
32.89,220276.520679387
32.9,220276.520705523
32.91,220276.520731659
32.92,220276.520757795
32.93,220276.520783931
32.94,220276.520810068
32.95,220276.520836204
32.96,220276.520862028
32.97,220276.520887393
32.98,220276.520912758
32.99,220276.520938123
33,220276.520963488
33.01,220276.520988853
33.02,220276.521014218
33.03,220276.521039583
33.04,220276.521064948
33.05,220276.521090313
33.06,220276.521115064
33.07,220276.52113968
33.08,220276.521164295
33.09,220276.521188911
33.1,220276.521213526
33.11,220276.521238141
33.12,220276.521262757
33.13,220276.521287372
33.14,220276.521311988
33.15,220276.521336434
33.16,220276.521360321
33.17,220276.521384208
33.18,220276.521408095
33.19,220276.521431982
33.2,220276.521455869
33.21,220276.521479756
33.22,220276.521503643
33.23,220276.52152753
33.24,220276.521551417
33.25,220276.521574846
33.26,220276.521598025
33.27,220276.521621204
33.28,220276.521644383
33.29,220276.521667563
33.3,220276.521690742
33.31,220276.521713921
33.32,220276.5217371
33.33,220276.521760279
33.34,220276.521783416
33.35,220276.521805908
33.36,220276.521828399
33.37,220276.52185089
33.38,220276.521873381
33.39,220276.521895872
33.4,220276.521918364
33.41,220276.521940855
33.42,220276.521963346
33.43,220276.521985837
33.44,220276.522008011
33.45,220276.522029834
33.46,220276.522051656
33.47,220276.522073479
33.48,220276.522095302
33.49,220276.522117125
33.5,220276.522138947
33.51,220276.52216077
33.52,220276.522182593
33.53,220276.522204416
33.54,220276.522225661
33.55,220276.522246834
33.56,220276.522268007
33.57,220276.522289181
33.58,220276.522310354
33.59,220276.522331527
33.6,220276.5223527
33.61,220276.522373873
33.62,220276.522395047
33.63,220276.522416028
33.64,220276.522436571
33.65,220276.522457113
33.66,220276.522477655
33.67,220276.522498197
33.68,220276.522518739
33.69,220276.522539281
33.7,220276.522559823
33.71,220276.522580366
33.72,220276.522600908
33.73,220276.52262101
33.74,220276.522640939
33.75,220276.522660868
33.76,220276.522680797
33.77,220276.522700726
33.78,220276.522720655
33.79,220276.522740584
33.8,220276.522760513
33.81,220276.522780441
33.82,220276.522800292
33.83,220276.522819625
33.84,220276.522838958
33.85,220276.522858292
33.86,220276.522877625
33.87,220276.522896958
33.88,220276.522916291
33.89,220276.522935625
33.9,220276.522954958
33.91,220276.522974291
33.92,220276.522993308
33.93,220276.523012063
33.94,220276.523030817
33.95,220276.523049572
33.96,220276.523068326
33.97,220276.523087081
33.98,220276.523105835
33.99,220276.52312459
34,220276.523143344
34.01,220276.523162099
34.02,220276.523180314
34.03,220276.523198506
34.04,220276.523216698
34.05,220276.52323489
34.06,220276.523253083
34.07,220276.523271275
34.08,220276.523289467
34.09,220276.52330766
34.1,220276.523325852
34.11,220276.52334384
34.12,220276.523361486
34.13,220276.523379132
34.14,220276.523396778
34.15,220276.523414424
34.16,220276.52343207
34.17,220276.523449717
34.18,220276.523467363
34.19,220276.523485009
34.2,220276.523502655
34.21,220276.523519883
34.22,220276.523536998
34.23,220276.523554114
34.24,220276.52357123
34.25,220276.523588345
34.26,220276.523605461
34.27,220276.523622576
34.28,220276.523639692
34.29,220276.523656808
34.3,220276.523673819
34.31,220276.523690419
34.32,220276.52370702
34.33,220276.52372362
34.34,220276.52374022
34.35,220276.523756821
34.36,220276.523773421
34.37,220276.523790021
34.38,220276.523806622
34.39,220276.523823222
34.4,220276.523839513
34.41,220276.523855613
34.42,220276.523871713
34.43,220276.523887813
34.44,220276.523903913
34.45,220276.523920013
34.46,220276.523936113
34.47,220276.523952213
34.48,220276.523968312
34.49,220276.523984397
34.5,220276.524000011
34.51,220276.524015625
34.52,220276.524031238
34.53,220276.524046852
34.54,220276.524062466
34.55,220276.52407808
34.56,220276.524093693
34.57,220276.524109307
34.58,220276.524124921
34.59,220276.524140324
34.6,220276.524155466
34.61,220276.524170608
34.62,220276.524185749
34.63,220276.524200891
34.64,220276.524216033
34.65,220276.524231174
34.66,220276.524246316
34.67,220276.524261458
34.68,220276.5242766
34.69,220276.524291347
34.7,220276.52430603
34.71,220276.524320714
34.72,220276.524335397
34.73,220276.52435008
34.74,220276.524364763
34.75,220276.524379446
34.76,220276.52439413
34.77,220276.524408813
34.78,220276.524423374
34.79,220276.524437612
34.8,220276.52445185
34.81,220276.524466088
34.82,220276.524480326
34.83,220276.524494564
34.84,220276.524508802
34.85,220276.52452304
34.86,220276.524537278
34.87,220276.524551516
34.88,220276.524565457
34.89,220276.524579263
34.9,220276.524593068
34.91,220276.524606874
34.92,220276.52462068
34.93,220276.524634486
34.94,220276.524648291
34.95,220276.524662097
34.96,220276.524675903
34.97,220276.524689665
34.98,220276.524703051
34.99,220276.524716437
35,220276.524729823
35.01,220276.524743209
35.02,220276.524756595
35.03,220276.524769981
35.04,220276.524783367
35.05,220276.524796753
35.06,220276.524810139
35.07,220276.524823314
35.08,220276.524836292
35.09,220276.524849271
35.1,220276.524862249
35.11,220276.524875228
35.12,220276.524888206
35.13,220276.524901184
35.14,220276.524914163
35.15,220276.524927141
35.16,220276.524940119
35.17,220276.524952729
35.18,220276.524965312
35.19,220276.524977894
35.2,220276.524990477
35.21,220276.52500306
35.22,220276.525015642
35.23,220276.525028225
35.24,220276.525040807
35.25,220276.52505339
35.26,220276.52506584
35.27,220276.525078038
35.28,220276.525090237
35.29,220276.525102435
35.3,220276.525114634
35.31,220276.525126832
35.32,220276.52513903
35.33,220276.525151229
35.34,220276.525163427
35.35,220276.525175626
35.36,220276.525187541
35.37,220276.525199366
35.38,220276.525211192
35.39,220276.525223017
35.4,220276.525234842
35.41,220276.525246668
35.42,220276.525258493
35.43,220276.525270319
35.44,220276.525282144
35.45,220276.525293907
35.46,220276.52530537
35.47,220276.525316833
35.48,220276.525328296
35.49,220276.52533976
35.5,220276.525351223
35.51,220276.525362686
35.52,220276.52537415
35.53,220276.525385613
35.54,220276.525397076
35.55,220276.525408333
35.56,220276.525419445
35.57,220276.525430557
35.58,220276.525441668
35.59,220276.52545278
35.6,220276.525463892
35.61,220276.525475004
35.62,220276.525486116
35.63,220276.525497227
35.64,220276.525508339
35.65,220276.525519109
35.66,220276.52552988
35.67,220276.52554065
35.68,220276.525551421
35.69,220276.525562191
35.7,220276.525572962
35.71,220276.525583733
35.72,220276.525594503
35.73,220276.525605274
35.74,220276.525615907
35.75,220276.525626346
35.76,220276.525636785
35.77,220276.525647225
35.78,220276.525657664
35.79,220276.525668104
35.8,220276.525678543
35.81,220276.525688982
35.82,220276.525699422
35.83,220276.525709861
35.84,220276.525720034
35.85,220276.525730152
35.86,220276.52574027
35.87,220276.525750388
35.88,220276.525760506
35.89,220276.525770624
35.9,220276.525780742
35.91,220276.52579086
35.92,220276.525800977
35.93,220276.525811019
35.94,220276.525820825
35.95,220276.525830631
35.96,220276.525840437
35.97,220276.525850243
35.98,220276.525860049
35.99,220276.525869855
36,220276.525879661
36.01,220276.525889467
36.02,220276.525899273
36.03,220276.52590888
36.04,220276.525918383
36.05,220276.525927886
36.06,220276.525937389
36.07,220276.525946892
36.08,220276.525956395
36.09,220276.525965899
36.1,220276.525975402
36.11,220276.525984905
36.12,220276.525994387
36.13,220276.526003596
36.14,220276.526012806
36.15,220276.526022015
36.16,220276.526031224
36.17,220276.526040434
36.18,220276.526049643
36.19,220276.526058852
36.2,220276.526068062
36.21,220276.526077271
36.22,220276.526086341
36.23,220276.526095266
36.24,220276.52610419
36.25,220276.526113114
36.26,220276.526122038
36.27,220276.526130962
36.28,220276.526139887
36.29,220276.526148811
36.3,220276.526157735
36.31,220276.526166659
36.32,220276.526175334
36.33,220276.526183982
36.34,220276.526192629
36.35,220276.526201277
36.36,220276.526209924
36.37,220276.526218571
36.38,220276.526227219
36.39,220276.526235866
36.4,220276.526244514
36.41,220276.526253077
36.42,220276.526261456
36.43,220276.526269835
36.44,220276.526278214
36.45,220276.526286593
36.46,220276.526294972
36.47,220276.526303351
36.48,220276.52631173
36.49,220276.526320109
36.5,220276.526328488
36.51,220276.526336677
36.52,220276.526344795
36.53,220276.526352914
36.54,220276.526361032
36.55,220276.526369151
36.56,220276.526377269
36.57,220276.526385388
36.58,220276.526393506
36.59,220276.526401625
36.6,220276.526409707
36.61,220276.526417572
36.62,220276.526425438
36.63,220276.526433304
36.64,220276.52644117
36.65,220276.526449035
36.66,220276.526456901
36.67,220276.526464767
36.68,220276.526472632
36.69,220276.526480498
36.7,220276.526488227
36.71,220276.526495848
36.72,220276.526503468
36.73,220276.526511089
36.74,220276.526518709
36.75,220276.526526329
36.76,220276.52653395
36.77,220276.52654157
36.78,220276.526549191
36.79,220276.526556811
36.8,220276.526564201
36.81,220276.526571583
36.82,220276.526578966
36.83,220276.526586348
36.84,220276.526593731
36.85,220276.526601114
36.86,220276.526608496
36.87,220276.526615879
36.88,220276.526623261
36.89,220276.526630555
36.9,220276.526637706
36.91,220276.526644858
36.92,220276.52665201
36.93,220276.526659162
36.94,220276.526666314
36.95,220276.526673465
36.96,220276.526680617
36.97,220276.526687769
36.98,220276.526694921
36.99,220276.526701893
37,220276.526708821
37.01,220276.526715749
37.02,220276.526722677
37.03,220276.526729605
37.04,220276.526736533
37.05,220276.52674346
37.06,220276.526750388
37.07,220276.526757316
37.08,220276.526764197
37.09,220276.526770908
37.1,220276.526777619
37.11,220276.52678433
37.12,220276.52679104
37.13,220276.526797751
37.14,220276.526804462
37.15,220276.526811172
37.16,220276.526817883
37.17,220276.526824594
37.18,220276.526831172
37.19,220276.526837672
37.2,220276.526844172
37.21,220276.526850672
37.22,220276.526857172
37.23,220276.526863672
37.24,220276.526870172
37.25,220276.526876672
37.26,220276.526883172
37.27,220276.526889664
37.28,220276.526895959
37.29,220276.526902255
37.3,220276.526908551
37.31,220276.526914847
37.32,220276.526921142
37.33,220276.526927438
37.34,220276.526933734
37.35,220276.526940029
37.36,220276.526946325
37.37,220276.52695253
37.38,220276.526958628
37.39,220276.526964725
37.4,220276.526970823
37.41,220276.52697692
37.42,220276.526983018
37.43,220276.526989116
37.44,220276.526995213
37.45,220276.527001311
37.46,220276.527007408
37.47,220276.527013338
37.48,220276.527019244
37.49,220276.527025149
37.5,220276.527031054
37.51,220276.52703696
37.52,220276.527042865
37.53,220276.527048771
37.54,220276.527054676
37.55,220276.527060581
37.56,220276.527066433
37.57,220276.527072152
37.58,220276.527077871
37.59,220276.52708359
37.6,220276.527089309
37.61,220276.527095028
37.62,220276.527100747
37.63,220276.527106466
37.64,220276.527112185
37.65,220276.527117904
37.66,220276.527123497
37.67,220276.527129035
37.68,220276.527134573
37.69,220276.527140111
37.7,220276.52714565
37.71,220276.527151188
37.72,220276.527156726
37.73,220276.527162264
37.74,220276.527167802
37.75,220276.527173321
37.76,220276.527178684
37.77,220276.527184047
37.78,220276.52718941
37.79,220276.527194772
37.8,220276.527200135
37.81,220276.527205498
37.82,220276.527210861
37.83,220276.527216224
37.84,220276.527221587
37.85,220276.52722686
37.86,220276.527232053
37.87,220276.527237246
37.88,220276.527242439
37.89,220276.527247632
37.9,220276.527252825
37.91,220276.527258018
37.92,220276.527263211
37.93,220276.527268404
37.94,220276.527273597
37.95,220276.527278635
37.96,220276.527283663
37.97,220276.527288691
37.98,220276.52729372
37.99,220276.527298748
38,220276.527303776
38.01,220276.527308804
38.02,220276.527313832
38.03,220276.527318861
38.04,220276.527323832
38.05,220276.5273287
38.06,220276.527333569
38.07,220276.527338437
38.08,220276.527343306
38.09,220276.527348174
38.1,220276.527353042
38.11,220276.527357911
38.12,220276.527362779
38.13,220276.527367648
38.14,220276.527372397
38.15,220276.52737711
38.16,220276.527381824
38.17,220276.527386537
38.18,220276.527391251
38.19,220276.527395964
38.2,220276.527400678
38.21,220276.527405391
38.22,220276.527410105
38.23,220276.527414791
38.24,220276.527419354
38.25,220276.527423917
38.26,220276.527428481
38.27,220276.527433044
38.28,220276.527437607
38.29,220276.527442171
38.3,220276.527446734
38.31,220276.527451297
38.32,220276.527455861
38.33,220276.527460337
38.34,220276.527464754
38.35,220276.527469172
38.36,220276.52747359
38.37,220276.527478008
38.38,220276.527482425
38.39,220276.527486843
38.4,220276.527491261
38.41,220276.527495679
38.42,220276.527500094
38.43,220276.527504371
38.44,220276.527508648
38.45,220276.527512924
38.46,220276.527517201
38.47,220276.527521478
38.48,220276.527525754
38.49,220276.527530031
38.5,220276.527534307
38.51,220276.527538584
38.52,220276.527542802
38.53,220276.527546942
38.54,220276.527551082
38.55,220276.527555221
38.56,220276.527559361
38.57,220276.527563501
38.58,220276.527567641
38.59,220276.527571781
38.6,220276.52757592
38.61,220276.52758006
38.62,220276.527584088
38.63,220276.527588096
38.64,220276.527592103
38.65,220276.52759611
38.66,220276.527600117
38.67,220276.527604124
38.68,220276.527608132
38.69,220276.527612139
38.7,220276.527616146
38.71,220276.52762012
38.72,220276.527623999
38.73,220276.527627878
38.74,220276.527631756
38.75,220276.527635635
38.76,220276.527639513
38.77,220276.527643392
38.78,220276.527647271
38.79,220276.527651149
38.8,220276.527655028
38.81,220276.527658823
38.82,220276.527662577
38.83,220276.527666331
38.84,220276.527670085
38.85,220276.52767384
38.86,220276.527677594
38.87,220276.527681348
38.88,220276.527685102
38.89,220276.527688856
38.9,220276.5276926
38.91,220276.527696233
38.92,220276.527699866
38.93,220276.5277035
38.94,220276.527707133
38.95,220276.527710766
38.96,220276.5277144
38.97,220276.527718033
38.98,220276.527721667
38.99,220276.5277253
39,220276.527728875
39.01,220276.527732391
39.02,220276.527735908
39.03,220276.527739424
39.04,220276.52774294
39.05,220276.527746457
39.06,220276.527749973
39.07,220276.527753489
39.08,220276.527757006
39.09,220276.527760522
39.1,220276.527763935
39.11,220276.527767338
39.12,220276.527770741
39.13,220276.527774144
39.14,220276.527777546
39.15,220276.527780949
39.16,220276.527784352
39.17,220276.527787755
39.18,220276.527791158
39.19,220276.527794525
39.2,220276.527797818
39.21,220276.527801111
39.22,220276.527804404
39.23,220276.527807698
39.24,220276.527810991
39.25,220276.527814284
