"Time","Right.Cortex"
9.39,247797.699828469
9.4,247795.673284459
9.41,247793.646740449
9.42,247791.620196438
9.43,247789.593652428
9.44,247787.567108418
9.45,247785.540564407
9.46,247783.514020397
9.47,247781.487476387
9.48,247779.458731476
9.49,247777.429804524
9.5,247775.400877572
9.51,247773.37195062
9.52,247771.343023668
9.53,247769.314096716
9.54,247767.285169764
9.55,247765.256242811
9.56,247763.227315859
9.57,247761.197580133
9.58,247759.166259024
9.59,247757.134937915
9.6,247755.103616806
9.61,247753.072295697
9.62,247751.040974588
9.63,247749.009653479
9.64,247746.97833237
9.65,247744.947011261
9.66,247742.915690152
9.67,247740.882560137
9.68,247738.848833623
9.69,247736.815107109
9.7,247734.781380595
9.71,247732.747654082
9.72,247730.713927568
9.73,247728.680201054
9.74,247726.64647454
9.75,247724.612748026
9.76,247722.578619803
9.77,247720.542476603
9.78,247718.506333403
9.79,247716.470190203
9.8,247714.434047003
9.81,247712.397903803
9.82,247710.361760603
9.83,247708.325617403
9.84,247706.289474203
9.85,247704.253331003
9.86,247702.215778521
9.87,247700.17720732
9.88,247698.138636119
9.89,247696.100064918
9.9,247694.061493717
9.91,247692.022922515
9.92,247689.984351314
9.93,247687.945780113
9.94,247685.907208912
9.95,247683.868637711
9.96,247681.827640249
9.97,247679.786629698
9.98,247677.745619148
9.99,247675.704608597
10,247673.663598047
10.01,247671.622587496
10.02,247669.581576945
10.03,247667.540566395
10.04,247665.499555844
10.05,247663.457543336
10.06,247661.414082054
10.07,247659.370620772
10.08,247657.327159489
10.09,247655.283698207
10.1,247653.240236925
10.11,247651.196775643
10.12,247649.15331436
10.13,247647.109853078
10.14,247645.066391796
10.15,247643.020904053
10.16,247640.974980623
10.17,247638.929057193
10.18,247636.883133763
10.19,247634.837210333
10.2,247632.791286903
10.21,247630.745363472
10.22,247628.699440042
10.23,247626.653516612
10.24,247624.607006317
10.25,247622.558609289
10.26,247620.510212261
10.27,247618.461815232
10.28,247616.413418204
10.29,247614.365021176
10.3,247612.316624147
10.31,247610.268227119
10.32,247608.219830091
10.33,247606.171433062
10.34,247604.121417109
10.35,247602.070534998
10.36,247600.019652887
10.37,247597.968770775
10.38,247595.917888664
10.39,247593.867006553
10.4,247591.816124442
10.41,247589.76524233
10.42,247587.714360219
10.43,247585.663314174
10.44,247583.609935461
10.45,247581.556556747
10.46,247579.503178034
10.47,247577.44979932
10.48,247575.396420607
10.49,247573.343041894
10.5,247571.28966318
10.51,247569.236284467
10.52,247567.182905753
10.53,247565.128323455
10.54,247563.072436586
10.55,247561.016549716
10.56,247558.960662847
10.57,247556.904775977
10.58,247554.848889108
10.59,247552.793002238
10.6,247550.737115369
10.61,247548.681228499
10.62,247546.62534163
10.63,247544.567201922
10.64,247542.508795307
10.65,247540.450388693
10.66,247538.391982078
10.67,247536.333575464
10.68,247534.27516885
10.69,247532.216762235
10.7,247530.158355621
10.71,247528.099949006
10.72,247526.040762022
10.73,247523.979824039
10.74,247521.918886056
10.75,247519.857948072
10.76,247517.797010089
10.77,247515.736072106
10.78,247513.675134122
10.79,247511.614196139
10.8,247509.553258156
10.81,247507.492320173
10.82,247505.429544889
10.83,247503.366063877
10.84,247501.302582866
10.85,247499.239101855
10.86,247497.175620843
10.87,247495.112139832
10.88,247493.048658821
10.89,247490.985177809
10.9,247488.921696798
10.91,247486.857866579
10.92,247484.791830845
10.93,247482.72579511
10.94,247480.659759376
10.95,247478.593723642
10.96,247476.527687908
10.97,247474.461652174
10.98,247472.39561644
10.99,247470.329580706
11,247468.263544972
11.01,247466.196095387
11.02,247464.1274932
11.03,247462.058891013
11.04,247459.990288825
11.05,247457.921686638
11.06,247455.853084451
11.07,247453.784482264
11.08,247451.715880077
11.09,247449.647277889
11.1,247447.578675702
11.11,247445.50758527
11.12,247443.436404863
11.13,247441.365224457
11.14,247439.29404405
11.15,247437.222863644
11.16,247435.151683237
11.17,247433.080502831
11.18,247431.009322424
11.19,247428.938142018
11.2,247426.865979196
11.21,247424.792208768
11.22,247422.71843834
11.23,247420.644667912
11.24,247418.570897484
11.25,247416.497127056
11.26,247414.423356628
11.27,247412.3495862
11.28,247410.275815772
11.29,247408.202045344
11.3,247406.126210305
11.31,247404.049838017
11.32,247401.97346573
11.33,247399.897093442
11.34,247397.820721154
11.35,247395.744348866
11.36,247393.667976578
11.37,247391.591604291
11.38,247389.515232003
11.39,247387.438316792
11.4,247385.359330769
11.41,247383.280344747
11.42,247381.201358724
11.43,247379.122372702
11.44,247377.043386679
11.45,247374.964400657
11.46,247372.885414634
11.47,247370.806428612
11.48,247368.727442589
11.49,247366.646823612
11.5,247364.565211943
11.51,247362.483600274
11.52,247360.401988606
11.53,247358.320376937
11.54,247356.238765268
11.55,247354.157153599
11.56,247352.075541931
11.57,247349.993930262
11.58,247347.912223295
11.59,247345.827974032
11.6,247343.743724769
11.61,247341.659475506
11.62,247339.575226242
11.63,247337.490976979
11.64,247335.406727716
11.65,247333.322478453
11.66,247331.23822919
11.67,247329.153979926
11.68,247327.068537461
11.69,247324.981638618
11.7,247322.894739776
11.71,247320.807840933
11.72,247318.72094209
11.73,247316.634043247
11.74,247314.547144404
11.75,247312.460245561
11.76,247310.373346718
11.77,247308.286447875
11.78,247306.197247965
11.79,247304.10768752
11.8,247302.018127075
11.81,247299.92856663
11.82,247297.839006185
11.83,247295.74944574
11.84,247293.659885294
11.85,247291.570324849
11.86,247289.480764404
11.87,247287.390458682
11.88,247285.298224575
11.89,247283.205990468
11.9,247281.113756361
11.91,247279.021522253
11.92,247276.929288146
11.93,247274.837054039
11.94,247272.744819932
11.95,247270.652585825
11.96,247268.560351717
11.97,247266.466256504
11.98,247264.371336638
11.99,247262.276416771
12,247260.181496904
12.01,247258.086577038
12.02,247255.991657171
12.03,247253.896737304
12.04,247251.801817437
12.05,247249.706897571
12.06,247247.611688601
12.07,247245.514070839
12.08,247243.416453078
12.09,247241.318835316
12.1,247239.221217555
12.11,247237.123599793
12.12,247235.025982032
12.13,247232.92836427
12.14,247230.830746509
12.15,247228.733128747
12.16,247226.634098052
12.17,247224.533770223
12.18,247222.433442393
12.19,247220.333114564
12.2,247218.232786734
12.21,247216.132458905
12.22,247214.032131075
12.23,247211.931803246
12.24,247209.831475416
12.25,247207.731147587
12.26,247205.628272874
12.27,247203.525222765
12.28,247201.422172656
12.29,247199.319122547
12.3,247197.216072438
12.31,247195.113022329
12.32,247193.00997222
12.33,247190.906922111
12.34,247188.803872002
12.35,247186.699865421
12.36,247184.594080783
12.37,247182.488296145
12.38,247180.382511507
12.39,247178.276726869
12.4,247176.170942231
12.41,247174.065157592
12.42,247171.959372954
12.43,247169.853588316
12.44,247167.747803678
12.45,247165.639920522
12.46,247163.531389066
12.47,247161.42285761
12.48,247159.314326155
12.49,247157.205794699
12.5,247155.097263243
12.51,247152.988731787
12.52,247150.880200331
12.53,247148.771668876
12.54,247146.662645776
12.55,247144.551355175
12.56,247142.440064574
12.57,247140.328773974
12.58,247138.217483373
12.59,247136.106192772
12.6,247133.994902172
12.61,247131.883611571
12.62,247129.77232097
12.63,247127.66103037
12.64,247125.548097946
12.65,247123.434035834
12.66,247121.319973722
12.67,247119.205911611
12.68,247117.091849499
12.69,247114.977787387
12.7,247112.863725275
12.71,247110.749663164
12.72,247108.635601052
12.73,247106.521520571
12.74,247104.404674543
12.75,247102.287828514
12.76,247100.170982486
12.77,247098.054136458
12.78,247095.93729043
12.79,247093.820444402
12.8,247091.703598373
12.81,247089.586752345
12.82,247087.469906317
12.83,247085.351883569
12.84,247083.232241179
12.85,247081.11259879
12.86,247078.9929564
12.87,247076.873314011
12.88,247074.753671621
12.89,247072.634029231
12.9,247070.514386842
12.91,247068.394744452
12.92,247066.275102063
12.93,247064.15311426
12.94,247062.030663025
12.95,247059.908211789
12.96,247057.785760554
12.97,247055.663309319
12.98,247053.540858084
12.99,247051.418406848
13,247049.295955613
13.01,247047.173504378
13.02,247045.050350014
13.03,247042.925077409
13.04,247040.799804803
13.05,247038.674532198
13.06,247036.549259593
13.07,247034.423986988
13.08,247032.298714382
13.09,247030.173441777
13.1,247028.048169172
13.11,247025.922896567
13.12,247023.79574387
13.13,247021.66763733
13.14,247019.53953079
13.15,247017.411424251
13.16,247015.283317711
13.17,247013.155211172
13.18,247011.027104632
13.19,247008.898998093
13.2,247006.770891553
13.21,247004.642564046
13.22,247002.511610968
13.23,247000.380657889
13.24,246998.249704811
13.25,246996.118751732
13.26,246993.987798654
13.27,246991.856845575
13.28,246989.725892497
13.29,246987.594939419
13.3,246985.46398634
13.31,246983.331627023
13.32,246981.19781476
13.33,246979.064002498
13.34,246976.930190236
13.35,246974.796377973
13.36,246972.662565711
13.37,246970.528753449
13.38,246968.394941186
13.39,246966.261128924
13.4,246964.127316662
13.41,246961.990902377
13.42,246959.854218245
13.43,246957.717534113
13.44,246955.580849981
13.45,246953.444165849
13.46,246951.307481717
13.47,246949.170797586
13.48,246947.034113454
13.49,246944.897429322
13.5,246942.759821417
13.51,246940.620252689
13.52,246938.480683961
13.53,246936.341115233
13.54,246934.201546505
13.55,246932.061977777
13.56,246929.922409049
13.57,246927.782840321
13.58,246925.643271593
13.59,246923.503702865
13.6,246921.362006171
13.61,246919.219540079
13.62,246917.077073988
13.63,246914.934607896
13.64,246912.792141804
13.65,246910.649675713
13.66,246908.507209621
13.67,246906.36474353
13.68,246904.222277438
13.69,246902.079378735
13.7,246899.934002471
13.71,246897.788626206
13.72,246895.643249942
13.73,246893.497873678
13.74,246891.352497413
13.75,246889.207121149
13.76,246887.061744885
13.77,246884.916368621
13.78,246882.770992356
13.79,246880.623970838
13.8,246878.47567155
13.81,246876.327372263
13.82,246874.179072975
13.83,246872.030773688
13.84,246869.882474401
13.85,246867.734175113
13.86,246865.585875826
13.87,246863.437576539
13.88,246861.289277251
13.89,246859.13810938
13.9,246856.986874177
13.91,246854.835638975
13.92,246852.684403772
13.93,246850.533168569
13.94,246848.381933367
13.95,246846.230698164
13.96,246844.079462961
13.97,246841.928227758
13.98,246839.775838754
13.99,246837.621654702
14,246835.467470649
14.01,246833.313286597
14.02,246831.159102545
14.03,246829.004918493
14.04,246826.850734441
14.05,246824.696550389
14.06,246822.542366336
14.07,246820.388182284
14.08,246818.231612548
14.09,246816.07446667
14.1,246813.917320792
14.11,246811.760174914
14.12,246809.603029036
14.13,246807.445883158
14.14,246805.28873728
14.15,246803.131591402
14.16,246800.974445524
14.17,246798.816646123
14.18,246796.6565254
14.19,246794.496404678
14.2,246792.336283955
14.21,246790.176163233
14.22,246788.01604251
14.23,246785.855921788
14.24,246783.695801065
14.25,246781.535680343
14.26,246779.375559621
14.27,246777.213544898
14.28,246775.05043627
14.29,246772.887327641
14.3,246770.724219013
14.31,246768.561110385
14.32,246766.398001756
14.33,246764.234893128
14.34,246762.0717845
14.35,246759.908675871
14.36,246757.745422911
14.37,246755.579313272
14.38,246753.413203634
14.39,246751.247093996
14.4,246749.080984357
14.41,246746.914874719
14.42,246744.748765081
14.43,246742.582655442
14.44,246740.416545804
14.45,246738.250436166
14.46,246736.082933082
14.47,246733.913809286
14.48,246731.744685491
14.49,246729.575561695
14.5,246727.4064379
14.51,246725.237314104
14.52,246723.068190308
14.53,246720.899066513
14.54,246718.729942717
14.55,246716.560818922
14.56,246714.389041638
14.57,246712.216890495
14.58,246710.044739352
14.59,246707.872588208
14.6,246705.700437065
14.61,246703.528285922
14.62,246701.356134778
14.63,246699.183983635
14.64,246697.011832492
14.65,246694.838797417
14.66,246692.663605691
14.67,246690.488413966
14.68,246688.313222241
14.69,246686.138030516
14.7,246683.962838791
14.71,246681.787647066
14.72,246679.612455341
14.73,246677.437263616
14.74,246675.262071891
14.75,246673.084727448
14.76,246670.906481864
14.77,246668.728236279
14.78,246666.549990695
14.79,246664.37174511
14.8,246662.193499525
14.81,246660.015253941
14.82,246657.837008356
14.83,246655.658762772
14.84,246653.480151816
14.85,246651.298839051
14.86,246649.117526285
14.87,246646.936213519
14.88,246644.754900754
14.89,246642.573587988
14.9,246640.392275222
14.91,246638.210962456
14.92,246636.029649691
14.93,246633.848336925
14.94,246631.665381216
14.95,246629.480987903
14.96,246627.296594591
14.97,246625.112201278
14.98,246622.927807965
14.99,246620.743414653
15,246618.55902134
15.01,246616.374628027
15.02,246614.190234714
15.03,246612.005841402
15.04,246609.818516459
15.05,246607.631029189
15.06,246605.443541919
15.07,246603.256054649
15.08,246601.068567379
15.09,246598.881080109
15.1,246596.693592839
15.11,246594.506105569
15.12,246592.318618299
15.13,246590.130006954
15.14,246587.939412272
15.15,246585.74881759
15.16,246583.558222908
15.17,246581.367628225
15.18,246579.177033543
15.19,246576.986438861
15.2,246574.795844179
15.21,246572.605249496
15.22,246570.414654814
15.23,246568.221638475
15.24,246566.02792288
15.25,246563.834207286
15.26,246561.640491692
15.27,246559.446776098
15.28,246557.253060503
15.29,246555.059344909
15.3,246552.865629315
15.31,246550.67191372
15.32,246548.477602106
15.33,246546.280752055
15.34,246544.083902004
15.35,246541.887051952
15.36,246539.690201901
15.37,246537.49335185
15.38,246535.296501799
15.39,246533.099651748
15.4,246530.902801696
15.41,246528.705951645
15.42,246526.507199051
15.43,246524.307200952
15.44,246522.107202854
15.45,246519.907204756
15.46,246517.707206657
15.47,246515.507208559
15.48,246513.307210461
15.49,246511.107212362
15.5,246508.907214264
15.51,246506.707157477
15.52,246504.503997696
15.53,246502.300837915
15.54,246500.097678133
15.55,246497.894518352
15.56,246495.691358571
15.57,246493.488198789
15.58,246491.285039008
15.59,246489.081879227
15.6,246486.878719446
15.61,246484.674185468
15.62,246482.467850322
15.63,246480.261515176
15.64,246478.055180031
15.65,246475.848844885
15.66,246473.642509739
15.67,246471.436174593
15.68,246469.229839447
15.69,246467.023504301
15.7,246464.817169155
15.71,246462.608132933
15.72,246460.398608695
15.73,246458.189084456
15.74,246455.979560218
15.75,246453.77003598
15.76,246451.560511742
15.77,246449.350987504
15.78,246447.141463266
15.79,246444.931939028
15.8,246442.721578268
15.81,246440.508851164
15.82,246438.296124059
15.83,246436.083396955
15.84,246433.870669851
15.85,246431.657942747
15.86,246429.445215643
15.87,246427.232488538
15.88,246425.019761434
15.89,246422.80703433
15.9,246420.592134724
15.91,246418.376190933
15.92,246416.160247143
15.93,246413.944303352
15.94,246411.728359561
15.95,246409.51241577
15.96,246407.29647198
15.97,246405.080528189
15.98,246402.864584398
15.99,246400.64835118
16,246398.429176836
16.01,246396.210002491
16.02,246393.990828146
16.03,246391.771653802
16.04,246389.552479457
16.05,246387.333305113
16.06,246385.114130768
16.07,246382.894956424
16.08,246380.675782079
16.09,246378.454973184
16.1,246376.232554372
16.11,246374.010135559
16.12,246371.787716747
16.13,246369.565297934
16.14,246367.342879122
16.15,246365.120460309
16.16,246362.898041497
16.17,246360.675622684
16.18,246358.453203872
16.19,246356.227793815
16.2,246354.002116573
16.21,246351.776439331
16.22,246349.550762089
16.23,246347.325084848
16.24,246345.099407606
16.25,246342.873730364
16.26,246340.648053122
16.27,246338.42237588
16.28,246336.19561151
16.29,246333.966661829
16.3,246331.737712149
16.31,246329.508762469
16.32,246327.279812789
16.33,246325.050863109
16.34,246322.821913429
16.35,246320.592963749
16.36,246318.364014068
16.37,246316.135064388
16.38,246313.903661625
16.39,246311.67142545
16.4,246309.439189275
16.41,246307.2069531
16.42,246304.974716925
16.43,246302.74248075
16.44,246300.510244575
16.45,246298.278008399
16.46,246296.045772224
16.47,246293.813005911
16.48,246291.577469136
16.49,246289.341932362
16.5,246287.106395587
16.51,246284.870858813
16.52,246282.635322038
16.53,246280.399785263
16.54,246278.164248489
16.55,246275.928711714
16.56,246273.693174939
16.57,246271.455732764
16.58,246269.216881237
16.59,246266.97802971
16.6,246264.739178183
16.61,246262.500326656
16.62,246260.261475129
16.63,246258.022623603
16.64,246255.783772076
16.65,246253.544920549
16.66,246251.306069022
16.67,246249.063925059
16.68,246246.821744579
16.69,246244.579564098
16.7,246242.337383618
16.71,246240.095203137
16.72,246237.853022657
16.73,246235.610842176
16.74,246233.368661695
16.75,246231.126481215
16.76,246228.882952635
16.77,246226.637428951
16.78,246224.391905267
16.79,246222.146381582
16.8,246219.900857898
16.81,246217.655334214
16.82,246215.40981053
16.83,246213.164286846
16.84,246210.918763162
16.85,246208.673239478
16.86,246206.424971232
16.87,246204.176090045
16.88,246201.927208858
16.89,246199.678327671
16.9,246197.429446485
16.91,246195.180565298
16.92,246192.931684111
16.93,246190.682802925
16.94,246188.433921738
16.95,246186.184259472
16.96,246183.932006434
16.97,246181.679753397
16.98,246179.427500359
16.99,246177.175247322
17,246174.922994284
17.01,246172.670741247
17.02,246170.41848821
17.03,246168.166235172
17.04,246165.913982135
17.05,246163.659542079
17.06,246161.403902794
17.07,246159.148263508
17.08,246156.892624222
17.09,246154.636984936
17.1,246152.38134565
17.11,246150.125706365
17.12,246147.870067079
17.13,246145.614427793
17.14,246143.358584267
17.15,246141.099544285
17.16,246138.840504304
17.17,246136.581464322
17.18,246134.322424341
17.19,246132.063384359
17.2,246129.804344378
17.21,246127.545304396
17.22,246125.286264415
17.23,246123.027224433
17.24,246120.766564749
17.25,246118.504109574
17.26,246116.2416544
17.27,246113.979199225
17.28,246111.716744051
17.29,246109.454288876
17.3,246107.191833702
17.31,246104.929378527
17.32,246102.666923353
17.33,246100.404468178
17.34,246098.138965783
17.35,246095.873080868
17.36,246093.607195953
17.37,246091.341311038
17.38,246089.075426123
17.39,246086.809541208
17.4,246084.543656293
17.41,246082.277771378
17.42,246080.011886462
17.43,246077.744959031
17.44,246075.475629777
17.45,246073.206300524
17.46,246070.93697127
17.47,246068.667642016
17.48,246066.398312763
