"Time","P_D1D2"
-7.57,196199.165093076
-7.56,196378.686206815
-7.55,196558.207320554
-7.54,196737.728434293
-7.53,196917.249548032
-7.52,197096.824701808
-7.51,197276.597639204
-7.5,197456.370576601
-7.49,197636.143513998
-7.48,197815.916451394
-7.47,197995.689388791
-7.46,198175.462326187
-7.45,198355.235263584
-7.44,198535.008200981
-7.43,198714.781138377
-7.42,198894.554075774
-7.41,199074.345891353
-7.4,199254.369890611
-7.39,199434.393889869
-7.38,199614.417889126
-7.37,199794.441888384
-7.36,199974.465887641
-7.35,200154.489886899
-7.34,200334.513886156
-7.33,200514.537885414
-7.32,200694.561884671
-7.31,200874.585883929
-7.3,201054.609883186
-7.29,201234.868107321
-7.28,201415.142402467
-7.27,201595.416697612
-7.26,201775.690992758
-7.25,201955.965287904
-7.24,202136.239583049
-7.23,202316.513878195
-7.22,202496.788173341
-7.21,202677.062468487
-7.2,202857.336763632
-7.19,203037.611058778
-7.18,203218.08407387
-7.17,203398.607894763
-7.16,203579.131715656
-7.15,203759.65553655
-7.14,203940.179357443
-7.13,204120.703178337
-7.12,204301.22699923
-7.11,204481.750820124
-7.1,204662.274641017
-7.09,204842.798461911
-7.08,205023.322282804
-7.07,205204.009530697
-7.06,205384.782103039
-7.05,205565.55467538
-7.04,205746.327247722
-7.03,205927.099820064
-7.02,206107.872392405
-7.01,206288.644964747
-7,206469.417537088
-6.99,206650.19010943
-6.98,206830.962681772
-6.97,207011.735254113
-6.96,207192.636174237
-6.95,207373.656719576
-6.94,207554.677264916
-6.93,207735.697810256
-6.92,207916.718355595
-6.91,208097.738900935
-6.9,208278.759446275
-6.89,208459.779991614
-6.88,208640.800536954
-6.87,208821.821082294
-6.86,209002.841627633
-6.85,209183.955657005
-6.84,209365.22339275
-6.83,209546.491128496
-6.82,209727.758864242
-6.81,209909.026599988
-6.8,210090.294335734
-6.79,210271.56207148
-6.78,210452.829807225
-6.77,210634.097542971
-6.76,210815.365278717
-6.75,210996.633014463
-6.74,211177.959587693
-6.73,211359.47372712
-6.72,211540.987866547
-6.71,211722.502005975
-6.7,211904.016145402
-6.69,212085.530284829
-6.68,212267.044424257
-6.67,212448.558563684
-6.66,212630.072703111
-6.65,212811.586842538
-6.64,212993.100981966
-6.63,213174.63953126
-6.62,213356.399283521
-6.61,213538.159035781
-6.6,213719.918788041
-6.59,213901.678540301
-6.58,214083.438292562
-6.57,214265.198044822
-6.56,214446.957797082
-6.55,214628.717549342
-6.54,214810.477301602
-6.53,214992.237053863
-6.52,215173.996806123
-6.51,215355.991579159
-6.5,215537.996149289
-6.49,215720.000719418
-6.48,215902.005289548
-6.47,216084.009859678
-6.46,216266.014429808
-6.45,216448.018999938
-6.44,216630.023570068
-6.43,216812.028140197
-6.42,216994.032710327
-6.41,217176.037280457
-6.4,217358.242087707
-6.39,217540.490676638
-6.38,217722.739265568
-6.37,217904.987854499
-6.36,218087.23644343
-6.35,218269.48503236
-6.34,218451.733621291
-6.33,218633.982210222
-6.32,218816.230799152
-6.31,218998.479388083
-6.3,219180.727977014
-6.29,219363.142239401
-6.28,219545.634043968
-6.27,219728.125848534
-6.26,219910.617653101
-6.25,220093.109457667
-6.24,220275.601262233
-6.23,220458.0930668
-6.22,220640.584871366
-6.21,220823.076675933
-6.2,221005.568480499
-6.19,221188.060285066
-6.18,221370.683421137
-6.17,221553.417634087
-6.16,221736.151847037
-6.15,221918.886059988
-6.14,222101.620272939
-6.13,222284.354485889
-6.12,222467.08869884
-6.11,222649.82291179
-6.1,222832.557124741
-6.09,223015.291337691
-6.08,223198.025550642
-6.07,223380.856976568
-6.06,223563.832786573
-6.05,223746.808596579
-6.04,223929.784406585
-6.03,224112.760216591
-6.02,224295.736026596
-6.01,224478.711836602
-6,224661.687646608
-5.99,224844.663456613
-5.98,225027.639266619
-5.97,225210.615076625
-5.96,225393.654206208
-5.95,225576.870797873
-5.94,225760.087389537
-5.93,225943.303981202
-5.92,226126.520572866
-5.91,226309.737164531
-5.9,226492.953756196
-5.89,226676.17034786
-5.88,226859.386939525
-5.87,227042.603531189
-5.86,227225.820122854
-5.85,227409.066367531
-5.84,227592.522921401
-5.83,227775.97947527
-5.82,227959.43602914
-5.81,228142.892583009
-5.8,228326.349136878
-5.79,228509.805690748
-5.78,228693.262244617
-5.77,228876.718798487
-5.76,229060.175352356
-5.75,229243.631906225
-5.74,229427.088460095
-5.73,229610.780367646
-5.72,229794.476060219
-5.71,229978.171752791
-5.7,230161.867445363
-5.69,230345.563137936
-5.68,230529.258830508
-5.67,230712.954523081
-5.66,230896.650215653
-5.65,231080.345908226
-5.64,231264.041600798
-5.63,231447.73729337
-5.62,231631.634304272
-5.61,231815.568308008
-5.6,231999.502311744
-5.59,232183.43631548
-5.58,232367.370319216
-5.57,232551.304322952
-5.56,232735.238326688
-5.55,232919.172330424
-5.54,233103.10633416
-5.53,233287.040337896
-5.52,233470.974341632
-5.51,233655.075856224
-5.5,233839.247339556
-5.49,234023.418822888
-5.48,234207.590306221
-5.47,234391.761789553
-5.46,234575.933272885
-5.45,234760.104756218
-5.44,234944.27623955
-5.43,235128.447722882
-5.42,235312.619206215
-5.41,235496.790689547
-5.4,235681.096105832
-5.39,235865.504233176
-5.38,236049.91236052
-5.37,236234.320487865
-5.36,236418.728615209
-5.35,236603.136742553
-5.34,236787.544869897
-5.33,236971.952997242
-5.32,237156.361124586
-5.31,237340.76925193
-5.3,237525.177379274
-5.29,237709.686092922
-5.28,237894.330024686
-5.27,238078.973956451
-5.26,238263.617888215
-5.25,238448.26181998
-5.24,238632.905751745
-5.23,238817.549683509
-5.22,239002.193615274
-5.21,239186.837547039
-5.2,239371.481478803
-5.19,239556.125410568
-5.18,239740.836814919
-5.17,239925.715707516
-5.16,240110.594600113
-5.15,240295.47349271
-5.14,240480.352385307
-5.13,240665.231277904
-5.12,240850.110170501
-5.11,241034.989063098
-5.1,241219.867955695
-5.09,241404.746848292
-5.08,241589.625740889
-5.07,241774.539226961
-5.06,241959.652232817
-5.05,242144.765238672
-5.04,242329.878244527
-5.03,242514.991250383
-5.02,242700.104256238
-5.01,242885.217262094
-5,243070.330267949
-4.99,243255.443273805
-4.98,243440.55627966
-4.97,243625.669285515
-4.96,243810.784242008
-4.95,243996.130509573
-4.94,244181.476777138
-4.93,244366.823044702
-4.92,244552.169312267
-4.91,244737.515579832
-4.9,244922.861847396
-4.89,245108.208114961
-4.88,245293.554382526
-4.87,245478.900650091
-4.86,245664.246917656
-4.85,245849.59318522
-4.84,246035.141404713
-4.83,246220.720078474
-4.82,246406.298752234
-4.81,246591.877425994
-4.8,246777.456099755
-4.79,246963.034773515
-4.78,247148.613447275
-4.77,247334.192121036
-4.76,247519.770794796
-4.75,247705.349468557
-4.74,247890.928142317
-4.73,248076.675743223
-4.72,248262.485963712
-4.71,248448.296184201
-4.7,248634.10640469
-4.69,248819.916625179
-4.68,249005.726845668
-4.67,249191.537066157
-4.66,249377.347286646
-4.65,249563.157507135
-4.64,249748.967727624
-4.63,249934.777948113
-4.62,250120.72430826
-4.61,250306.765212068
-4.6,250492.806115876
-4.59,250678.847019684
-4.58,250864.887923492
-4.57,251050.9288273
-4.56,251236.969731107
-4.55,251423.010634915
-4.54,251609.051538724
-4.53,251795.092442531
-4.52,251981.133346339
-4.51,252167.277841267
-4.5,252353.548561053
-4.49,252539.819280839
-4.48,252726.090000625
-4.47,252912.360720411
-4.46,253098.631440197
-4.45,253284.902159983
-4.44,253471.172879769
-4.43,253657.443599556
-4.42,253843.714319342
-4.41,254029.985039128
-4.4,254216.327042091
-4.39,254402.826706594
-4.38,254589.326371098
-4.37,254775.826035601
-4.36,254962.325700104
-4.35,255148.825364608
-4.34,255335.325029111
-4.33,255521.824693614
-4.32,255708.324358117
-4.31,255894.82402262
-4.3,256081.323687124
-4.29,256267.8625691
-4.28,256454.590303151
-4.27,256641.318037202
-4.26,256828.045771253
-4.25,257014.773505304
-4.24,257201.501239354
-4.23,257388.228973405
-4.22,257574.956707456
-4.21,257761.684441507
-4.2,257948.412175558
-4.19,258135.139909609
-4.18,258321.875039301
-4.17,258508.829963833
-4.16,258695.784888364
-4.15,258882.739812896
-4.14,259069.694737427
-4.13,259256.649661959
-4.12,259443.60458649
-4.11,259630.559511022
-4.1,259817.514435553
-4.09,260004.469360085
-4.08,260191.424284616
-4.07,260378.379209148
-4.06,260565.53626052
-4.05,260752.717492579
-4.04,260939.898724639
-4.03,261127.079956699
-4.02,261314.261188759
-4.01,261501.442420819
-4,261688.623652878
-3.99,261875.804884938
-3.98,262062.986116998
-3.97,262250.167349058
-3.96,262437.348581118
-3.95,262624.699723985
-3.94,262812.106376747
-3.93,262999.513029508
-3.92,263186.91968227
-3.91,263374.326335032
-3.9,263561.732987793
-3.89,263749.139640555
-3.88,263936.546293317
-3.87,264123.952946078
-3.86,264311.35959884
-3.85,264498.766251602
-3.84,264686.310844015
-3.83,264873.94202679
-3.82,265061.573209565
-3.81,265249.20439234
-3.8,265436.835575115
-3.79,265624.46675789
-3.78,265812.097940665
-3.77,265999.72912344
-3.76,266187.360306215
-3.75,266374.99148899
-3.74,266562.622671765
-3.73,266750.360069535
-3.72,266938.214887784
-3.71,267126.069706034
-3.7,267313.924524284
-3.69,267501.779342534
-3.68,267689.634160783
-3.67,267877.488979033
-3.66,268065.343797283
-3.65,268253.198615532
-3.64,268441.053433782
-3.63,268628.908252032
-3.62,268816.83780873
-3.61,269004.915364078
-3.6,269192.992919425
-3.59,269381.070474773
-3.58,269569.14803012
-3.57,269757.225585468
-3.56,269945.303140815
-3.55,270133.380696163
-3.54,270321.458251511
-3.53,270509.535806858
-3.52,270697.613362206
-3.51,270885.734429175
-3.5,271074.033819418
-3.49,271262.333209661
-3.48,271450.632599903
-3.47,271638.931990146
-3.46,271827.231380388
-3.45,272015.530770631
-3.44,272203.830160874
-3.43,272392.129551116
-3.42,272580.428941359
-3.41,272768.728331601
-3.4,272957.04025796
-3.39,273145.560577081
-3.38,273334.080896202
-3.37,273522.601215323
-3.36,273711.121534444
-3.35,273899.641853565
-3.34,274088.162172686
-3.33,274276.682491807
-3.32,274465.202810928
-3.31,274653.723130049
-3.3,274842.24344917
-3.29,275030.763768291
-3.28,275219.485919997
-3.27,275408.226258178
-3.26,275596.96659636
-3.25,275785.706934541
-3.24,275974.447272722
-3.23,276163.187610904
-3.22,276351.927949085
-3.21,276540.668287266
-3.2,276729.408625448
-3.19,276918.148963629
-3.18,277106.88930181
-3.17,277295.800090879
-3.16,277484.759534514
-3.15,277673.718978149
-3.14,277862.678421783
-3.13,278051.637865418
-3.12,278240.597309053
-3.11,278429.556752688
-3.1,278618.516196322
-3.09,278807.475639957
-3.08,278996.435083592
-3.07,279185.394527227
-3.06,279374.493292356
-3.05,279563.670924061
-3.04,279752.848555766
-3.03,279942.026187471
-3.02,280131.203819175
-3.01,280320.38145088
-3,280509.559082585
-2.99,280698.73671429
-2.98,280887.914345995
-2.97,281077.0919777
-2.96,281266.269609404
-2.95,281455.555687102
-2.94,281644.95058573
-2.93,281834.345484358
-2.92,282023.740382985
-2.91,282213.135281613
-2.9,282402.530180241
-2.89,282591.925078869
-2.88,282781.319977497
-2.87,282970.714876125
-2.86,283160.109774753
-2.85,283349.504673381
-2.84,283538.977397967
-2.83,283728.588638621
-2.82,283918.199879274
-2.81,284107.811119927
-2.8,284297.42236058
-2.79,284487.033601233
-2.78,284676.644841886
-2.77,284866.256082539
-2.76,285055.867323192
-2.75,285245.478563845
-2.74,285435.089804498
-2.73,285624.748508118
-2.72,285814.57516216
-2.71,286004.401816202
-2.7,286194.228470245
-2.69,286384.055124287
-2.68,286573.881778329
-2.67,286763.708432372
-2.66,286953.535086414
-2.65,287143.361740457
-2.64,287333.188394499
-2.63,287523.015048541
-2.62,287712.859061162
-2.61,287902.900196233
-2.6,288092.941331304
-2.59,288282.982466374
-2.58,288473.023601445
-2.57,288663.064736516
-2.56,288853.105871587
-2.55,289043.147006657
-2.54,289233.188141728
-2.53,289423.229276799
-2.52,289613.27041187
-2.51,289803.31154694
-2.5,289993.553741319
-2.49,290183.808421346
-2.48,290374.063101372
-2.47,290564.317781399
-2.46,290754.572461425
-2.45,290944.827141451
-2.44,291135.081821478
-2.43,291325.336501504
-2.42,291515.591181531
-2.41,291705.845861557
-2.4,291896.100541583
-2.39,292086.525758632
-2.38,292276.993043843
-2.37,292467.460329054
-2.36,292657.927614264
-2.35,292848.394899475
-2.34,293038.862184686
-2.33,293229.329469896
-2.32,293419.796755107
-2.31,293610.264040317
-2.3,293800.731325528
-2.29,293991.198610739
-2.28,294181.806170255
-2.27,294372.485117193
-2.26,294563.164064131
-2.25,294753.843011069
-2.24,294944.521958008
-2.23,295135.200904946
-2.22,295325.879851884
-2.21,295516.558798822
-2.2,295707.23774576
-2.19,295897.916692699
-2.18,296088.595639637
-2.17,296279.38485928
-2.16,296470.274520817
-2.15,296661.164182354
-2.14,296852.053843891
-2.13,297042.943505429
-2.12,297233.833166966
-2.11,297424.722828503
-2.1,297615.61249004
-2.09,297806.502151577
-2.08,297997.391813115
-2.07,298188.281474652
-2.06,298379.251669951
-2.05,298570.3510953
-2.04,298761.450520649
-2.03,298952.549945998
-2.02,299143.649371348
-2.01,299334.748796697
-2,299525.848222046
-1.99,299716.947647395
-1.98,299908.047072744
-1.97,300099.146498094
-1.96,300290.245923443
-1.95,300481.396407802
-1.94,300672.704642532
-1.93,300864.012877261
-1.92,301055.321111991
-1.91,301246.62934672
-1.9,301437.93758145
-1.89,301629.245816179
-1.88,301820.554050909
-1.87,302011.862285639
-1.86,302203.170520368
-1.85,302394.478755098
-1.84,302585.808839802
-1.83,302777.324925849
-1.82,302968.841011896
-1.81,303160.357097944
-1.8,303351.873183991
-1.79,303543.389270039
-1.78,303734.905356086
-1.77,303926.421442133
-1.76,304117.937528181
-1.75,304309.453614228
-1.74,304500.969700276
-1.73,304692.485786323
-1.72,304884.201670182
-1.71,305075.924645867
-1.7,305267.647621553
-1.69,305459.370597238
-1.68,305651.093572924
-1.67,305842.816548609
-1.66,306034.539524295
-1.65,306226.26249998
-1.64,306417.985475666
-1.63,306609.708451351
-1.62,306801.431427037
-1.61,306993.324562195
-1.6,307185.253462235
-1.59,307377.182362276
-1.58,307569.111262317
-1.57,307761.040162358
-1.56,307952.969062398
-1.55,308144.897962439
-1.54,308336.82686248
-1.53,308528.755762521
-1.52,308720.684662561
-1.51,308912.613562602
-1.5,309104.683250434
-1.49,309296.817105958
-1.48,309488.950961483
-1.47,309681.084817007
-1.46,309873.218672531
-1.45,310065.352528055
-1.44,310257.486383579
-1.43,310449.620239103
-1.42,310641.754094628
-1.41,310833.887950152
-1.4,311026.021805676
-1.39,311218.267345477
-1.38,311410.605184038
-1.37,311602.943022599
-1.36,311795.28086116
-1.35,311987.61869972
-1.34,312179.956538281
-1.33,312372.294376842
-1.32,312564.632215403
-1.31,312756.970053963
-1.3,312949.307892524
-1.29,313141.645731085
-1.28,313334.066420077
-1.27,313526.607265667
-1.26,313719.148111257
-1.25,313911.688956847
-1.24,314104.229802437
-1.23,314296.770648026
-1.22,314489.311493617
-1.21,314681.852339206
-1.2,314874.393184796
-1.19,315066.934030386
-1.18,315259.474875976
-1.17,315452.070009312
-1.16,315644.812882377
-1.15,315837.555755443
-1.14,316030.298628508
-1.13,316223.041501573
-1.12,316415.784374639
-1.11,316608.527247704
-1.1,316801.27012077
-1.09,316994.012993835
-1.08,317186.755866901
-1.07,317379.498739966
-1.06,317572.267610737
-1.05,317765.211528193
-1.04,317958.155445648
-1.03,318151.099363104
-1.02,318344.043280559
-1.01,318536.987198015
-1,318729.93111547
-0.990000000000002,318922.875032925
-0.980000000000004,319115.818950381
-0.969999999999999,319308.762867837
-0.960000000000001,319501.706785292
-0.950000000000003,319694.650702747
-0.939999999999998,319887.792659779
-0.93,320080.936635021
-0.920000000000002,320274.080610264
-0.910000000000004,320467.224585507
-0.899999999999999,320660.36856075
-0.890000000000001,320853.512535993
-0.880000000000003,321046.656511236
-0.869999999999997,321239.800486479
-0.859999999999999,321432.944461722
-0.850000000000001,321626.088436965
-0.840000000000003,321819.232412207
-0.829999999999998,322012.545696595
-0.82,322205.88873952
-0.810000000000002,322399.231782445
-0.800000000000004,322592.57482537
-0.789999999999999,322785.917868295
-0.780000000000001,322979.26091122
-0.770000000000003,323172.603954146
-0.759999999999998,323365.946997071
-0.75,323559.290039996
-0.740000000000002,323752.633082921
-0.730000000000004,323945.976125846
-0.719999999999999,324139.460021048
-0.710000000000001,324333.001138063
-0.700000000000003,324526.542255077
-0.689999999999998,324720.083372092
-0.68,324913.624489107
-0.670000000000002,325107.165606121
-0.660000000000004,325300.706723136
-0.649999999999999,325494.24784015
-0.640000000000001,325687.788957165
-0.630000000000003,325881.330074179
-0.619999999999997,326074.871191194
-0.609999999999999,326268.524978649
-0.600000000000001,326462.263172687
-0.590000000000003,326656.001366725
-0.579999999999998,326849.739560764
-0.57,327043.477754802
-0.560000000000002,327237.21594884
-0.550000000000004,327430.954142879
-0.539999999999999,327624.692336917
-0.530000000000001,327818.430530955
-0.520000000000003,328012.168724993
-0.509999999999998,328205.906919032
-0.5,328399.729878164
-0.490000000000002,328593.664148702
-0.480000000000004,328787.598419241
-0.469999999999999,328981.532689779
-0.460000000000001,329175.466960318
-0.450000000000003,329369.401230856
-0.439999999999998,329563.335501395
-0.43,329757.269771933
-0.420000000000002,329951.204042471
-0.410000000000004,330145.13831301
-0.399999999999999,330339.072583548
-0.390000000000001,330533.063991774
-0.380000000000003,330727.193334847
-0.369999999999997,330921.322677919
-0.359999999999999,331115.452020991
-0.350000000000001,331309.581364064
-0.340000000000003,331503.710707136
-0.329999999999998,331697.840050209
-0.32,331891.969393281
-0.310000000000002,332086.098736353
-0.300000000000004,332280.228079426
-0.289999999999999,332474.357422498
-0.280000000000001,332668.516555234
-0.270000000000003,332862.839963446
-0.259999999999998,333057.163371659
-0.25,333251.486779871
-0.240000000000002,333445.810188084
-0.230000000000004,333640.133596296
-0.219999999999999,333834.457004508
-0.210000000000001,334028.780412721
-0.200000000000003,334223.103820933
-0.189999999999998,334417.427229146
-0.18,334611.750637358
-0.170000000000002,334806.076768026
-0.160000000000004,335000.593230573
-0.149999999999999,335195.109693119
-0.140000000000001,335389.626155665
-0.130000000000003,335584.142618211
-0.119999999999997,335778.659080758
-0.109999999999999,335973.175543304
-0.100000000000001,336167.69200585
-0.0900000000000034,336362.208468396
-0.0799999999999983,336556.724930943
-0.0700000000000003,336751.241393489
-0.0600000000000023,336945.757856035
-0.0500000000000043,337140.442296202
-0.0399999999999991,337335.150798879
-0.0300000000000011,337529.859301557
-0.0200000000000031,337724.567804234
-0.00999999999999801,337919.276306911
0,338113.984809588
0.00999999999999801,338308.693312265
0.019999999999996,338503.401814942
0.0300000000000011,338698.11031762
