"Time","Left.Lateral.Ventricle"
4.54,29261.1779545026
4.55,29262.6231028247
4.56,29264.0682511468
4.57,29265.513399469
4.58,29266.9585477911
4.59,29268.4048655665
4.6,29269.8514773186
4.61,29271.2980890707
4.62,29272.7447008228
4.63,29274.1913125749
4.64,29275.637924327
4.65,29277.0845360791
4.66,29278.5311478312
4.67,29279.9777595833
4.68,29281.4246840711
4.69,29282.872761838
4.7,29284.3208396049
4.71,29285.7689173719
4.72,29287.2169951388
4.73,29288.6650729058
4.74,29290.1131506727
4.75,29291.5612284397
4.76,29293.0093062066
4.77,29294.4573839735
4.78,29295.9063833329
4.79,29297.3559297044
4.8,29298.8054760759
4.81,29300.2550224474
4.82,29301.7045688189
4.83,29303.1541151904
4.84,29304.6036615619
4.85,29306.0532079334
4.86,29307.5027543048
4.87,29308.9523620768
4.88,29310.4033796474
4.89,29311.8543972181
4.9,29313.3054147887
4.91,29314.7564323593
4.92,29316.2074499299
4.93,29317.6584675006
4.94,29319.1094850712
4.95,29320.5605026418
4.96,29322.0115202125
4.97,29323.4632097477
4.98,29324.9157011169
4.99,29326.3681924862
5,29327.8206838554
5.01,29329.2731752246
5.02,29330.7256665938
5.03,29332.178157963
5.04,29333.6306493322
5.05,29335.0831407015
5.06,29336.5356320707
5.07,29337.9894081264
5.08,29339.4433758986
5.09,29340.8973436707
5.1,29342.3513114428
5.11,29343.805279215
5.12,29345.2592469871
5.13,29346.7132147593
5.14,29348.1671825314
5.15,29349.6211503036
5.16,29351.0755386357
5.17,29352.53098542
5.18,29353.9864322043
5.19,29355.4418789886
5.2,29356.897325773
5.21,29358.3527725573
5.22,29359.8082193416
5.23,29361.2636661259
5.24,29362.7191129102
5.25,29364.1745596945
5.26,29365.6310414801
5.27,29367.0879698908
5.28,29368.5448983014
5.29,29370.001826712
5.3,29371.4587551227
5.31,29372.9156835333
5.32,29374.3726119439
5.33,29375.8295403546
5.34,29377.2864687652
5.35,29378.7435645441
5.36,29380.2019772002
5.37,29381.6603898562
5.38,29383.1188025122
5.39,29384.5772151682
5.4,29386.0356278242
5.41,29387.4940404802
5.42,29388.9524531363
5.43,29390.4108657923
5.44,29391.8692784483
5.45,29393.3284746382
5.46,29394.7883741636
5.47,29396.248273689
5.48,29397.7081732144
5.49,29399.1680727398
5.5,29400.6279722652
5.51,29402.0878717906
5.52,29403.547771316
5.53,29405.0076708414
5.54,29406.4675703668
5.55,29407.9288717701
5.56,29409.3902607938
5.57,29410.8516498175
5.58,29412.3130388412
5.59,29413.7744278649
5.6,29415.2358168886
5.61,29416.6972059124
5.62,29418.1585949361
5.63,29419.6199839598
5.64,29421.0819032577
5.65,29422.5447844136
5.66,29424.0076655696
5.67,29425.4705467255
5.68,29426.9334278814
5.69,29428.3963090373
5.7,29429.8591901933
5.71,29431.3220713492
5.72,29432.7849525051
5.73,29434.247833661
5.74,29435.7118651716
5.75,29437.1762410986
5.76,29438.6406170256
5.77,29440.1049929526
5.78,29441.5693688796
5.79,29443.0337448065
5.8,29444.4981207335
5.81,29445.9624966605
5.82,29447.4268725875
5.83,29448.8915237266
5.84,29450.3573970685
5.85,29451.8232704104
5.86,29453.2891437522
5.87,29454.7550170941
5.88,29456.220890436
5.89,29457.6867637779
5.9,29459.1526371198
5.91,29460.6185104616
5.92,29462.0843838035
5.93,29463.5511541792
5.94,29465.0185275848
5.95,29466.4859009904
5.96,29467.953274396
5.97,29469.4206478015
5.98,29470.8880212071
5.99,29472.3553946127
6,29473.8227680183
6.01,29475.2901414239
6.02,29476.7575331668
6.03,29478.2264092899
6.04,29479.695285413
6.05,29481.1641615361
6.06,29482.6330376592
6.07,29484.1019137823
6.08,29485.5707899054
6.09,29487.0396660285
6.1,29488.5085421516
6.11,29489.9774182747
6.12,29491.446936303
6.13,29492.9173178024
6.14,29494.3876993019
6.15,29495.8580808013
6.16,29497.3284623007
6.17,29498.7988438002
6.18,29500.2692252996
6.19,29501.7396067991
6.2,29503.2099882985
6.21,29504.6803697979
6.22,29506.1520189772
6.23,29507.6239085168
6.24,29509.0957980564
6.25,29510.567687596
6.26,29512.0395771356
6.27,29513.5114666752
6.28,29514.9833562148
6.29,29516.4552457545
6.3,29517.9271352941
6.31,29519.3994097922
6.32,29520.8728100408
6.33,29522.3462102895
6.34,29523.8196105381
6.35,29525.2930107868
6.36,29526.7664110354
6.37,29528.2398112841
6.38,29529.7132115327
6.39,29531.1866117814
6.4,29532.66001203
6.41,29534.1344247703
6.42,29535.6093384019
6.43,29537.0842520335
6.44,29538.5591656651
6.45,29540.0340792967
6.46,29541.5089929283
6.47,29542.9839065599
6.48,29544.4588201915
6.49,29545.9337338231
6.5,29547.4087736382
6.51,29548.8852033317
6.52,29550.3616330252
6.53,29551.8380627187
6.54,29553.3144924122
6.55,29554.7909221058
6.56,29556.2673517993
6.57,29557.7437814928
6.58,29559.2202111863
6.59,29560.6966408798
6.6,29562.1738260533
6.61,29563.6517744928
6.62,29565.1297229322
6.63,29566.6076713717
6.64,29568.0856198112
6.65,29569.5635682506
6.66,29571.0415166901
6.67,29572.5194651295
6.68,29573.997413569
6.69,29575.4753620085
6.7,29576.9546974525
6.71,29578.434167327
6.72,29579.9136372015
6.73,29581.3931070761
6.74,29582.8725769506
6.75,29584.3520468251
6.76,29585.8315166996
6.77,29587.3109865741
6.78,29588.7904564486
6.79,29590.2704229576
6.8,29591.7514169613
6.81,29593.232410965
6.82,29594.7134049688
6.83,29596.1943989725
6.84,29597.6753929763
6.85,29599.15638698
6.86,29600.6373809837
6.87,29602.1183749875
6.88,29603.5993689912
6.89,29605.08149293
6.9,29606.5640137623
6.91,29608.0465345945
6.92,29609.5290554268
6.93,29611.0115762591
6.94,29612.4940970913
6.95,29613.9766179236
6.96,29615.4591387558
6.97,29616.9416595881
6.98,29618.4244163651
6.99,29619.9084667302
7,29621.3925170954
7.01,29622.8765674606
7.02,29624.3606178258
7.03,29625.844668191
7.04,29627.3287185562
7.05,29628.8127689214
7.06,29630.2968192866
7.07,29631.7808696517
7.08,29633.2657910431
7.09,29634.7513736507
7.1,29636.2369562583
7.11,29637.7225388659
7.12,29639.2081214736
7.13,29640.6937040812
7.14,29642.1792866888
7.15,29643.6648692965
7.16,29645.1504519041
7.17,29646.6360345117
7.18,29648.1231254766
7.19,29649.6102430413
7.2,29651.097360606
7.21,29652.5844781707
7.22,29654.0715957354
7.23,29655.5587133002
7.24,29657.0458308649
7.25,29658.5329484296
7.26,29660.0200659943
7.27,29661.5077938265
7.28,29662.9964490681
7.29,29664.4851043097
7.3,29665.9737595513
7.31,29667.462414793
7.32,29668.9510700346
7.33,29670.4397252762
7.34,29671.9283805178
7.35,29673.4170357594
7.36,29674.905691001
7.37,29676.3955956347
7.38,29677.8857912782
7.39,29679.3759869216
7.4,29680.8661825651
7.41,29682.3563782085
7.42,29683.846573852
7.43,29685.3367694954
7.44,29686.8269651389
7.45,29688.3171607823
7.46,29689.8077040742
7.47,29691.2994428496
7.48,29692.7911816251
7.49,29694.2829204005
7.5,29695.7746591759
7.51,29697.2663979513
7.52,29698.7581367267
7.53,29700.2498755021
7.54,29701.7416142776
7.55,29703.233353053
7.56,29704.7260804
7.57,29706.2193650427
7.58,29707.7126496854
7.59,29709.205934328
7.6,29710.6992189707
7.61,29712.1925036134
7.62,29713.6857882561
7.63,29715.1790728988
7.64,29716.6723575414
7.65,29718.1657253426
7.66,29719.660558593
7.67,29721.1553918435
7.68,29722.6502250939
7.69,29724.1450583443
7.7,29725.6398915947
7.71,29727.1347248452
7.72,29728.6295580956
7.73,29730.124391346
7.74,29731.6192245964
7.75,29733.1147837322
7.76,29734.611168336
7.77,29736.1075529399
7.78,29737.6039375438
7.79,29739.1003221476
7.8,29740.5967067515
7.81,29742.0930913554
7.82,29743.5894759592
7.83,29745.0858605631
7.84,29746.582245167
7.85,29748.0800006621
7.86,29749.5779393703
7.87,29751.0758780785
7.88,29752.5738167867
7.89,29754.071755495
7.9,29755.5696942032
7.91,29757.0676329114
7.92,29758.5655716196
7.93,29760.0635103278
7.94,29761.5619103584
7.95,29763.0614059271
7.96,29764.5609014958
7.97,29766.0603970645
7.98,29767.5598926332
7.99,29769.0593882019
8,29770.5588837706
8.01,29772.0583793393
8.02,29773.557874908
8.03,29775.0573704767
8.04,29776.5579741902
8.05,29778.0590293807
8.06,29779.5600845713
8.07,29781.0611397618
8.08,29782.5621949523
8.09,29784.0632501429
8.1,29785.5643053334
8.11,29787.065360524
8.12,29788.5664157145
8.13,29790.0676657773
8.14,29791.5702833563
8.15,29793.0729009353
8.16,29794.5755185143
8.17,29796.0781360933
8.18,29797.5807536723
8.19,29799.0833712513
8.2,29800.5859888303
8.21,29802.0886064093
8.22,29803.5912239883
8.23,29805.0946850835
8.24,29806.5988678228
8.25,29808.1030505622
8.26,29809.6072333015
8.27,29811.1114160409
8.28,29812.6155987802
8.29,29814.1197815196
8.3,29815.6239642589
8.31,29817.1281469983
8.32,29818.6323297376
8.33,29820.1380069384
8.34,29821.6437576153
8.35,29823.1495082921
8.36,29824.6552589689
8.37,29826.1610096458
8.38,29827.6667603226
8.39,29829.1725109995
8.4,29830.6782616763
8.41,29832.1840123531
8.42,29833.6903400246
8.43,29835.1976614214
8.44,29836.7049828182
8.45,29838.2123042149
8.46,29839.7196256117
8.47,29841.2269470085
8.48,29842.7342684052
8.49,29844.241589802
8.5,29845.7489111987
8.51,29847.2562325955
8.52,29848.7647837668
8.53,29850.2736786712
8.54,29851.7825735756
8.55,29853.29146848
8.56,29854.8003633845
8.57,29856.3092582889
8.58,29857.8181531933
8.59,29859.3270480977
8.6,29860.8359430022
8.61,29862.3451464759
8.62,29863.8556176811
8.63,29865.3660888862
8.64,29866.8765600913
8.65,29868.3870312964
8.66,29869.8975025016
8.67,29871.4079737067
8.68,29872.9184449118
8.69,29874.4289161169
8.7,29875.9393873221
8.71,29877.4508217161
8.72,29878.9628720203
8.73,29880.4749223244
8.74,29881.9869726286
8.75,29883.4990229328
8.76,29885.011073237
8.77,29886.5231235412
8.78,29888.0351738454
8.79,29889.5472241495
8.8,29891.0593126831
8.81,29892.57294489
8.82,29894.086577097
8.83,29895.6002093039
8.84,29897.1138415108
8.85,29898.6274737178
8.86,29900.1411059247
8.87,29901.6547381316
8.88,29903.1683703386
8.89,29904.6820025455
8.9,29906.1963294463
8.91,29907.711546365
8.92,29909.2267632837
8.93,29910.7419802024
8.94,29912.2571971212
8.95,29913.7724140399
8.96,29915.2876309586
8.97,29916.8028478773
8.98,29918.3180647961
8.99,29919.8332817148
9,29921.3498521234
9.01,29922.8666565683
9.02,29924.3834610132
9.03,29925.9002654581
9.04,29927.417069903
9.05,29928.9338743479
9.06,29930.4506787928
9.07,29931.9674832377
9.08,29933.4842876827
9.09,29935.0015164058
9.1,29936.5199111967
9.11,29938.0383059875
9.12,29939.5567007784
9.13,29941.0750955692
9.14,29942.5934903601
9.15,29944.1118851509
9.16,29945.6302799418
9.17,29947.1486747326
9.18,29948.6670695235
9.19,29950.1865492468
9.2,29951.7065372087
9.21,29953.2265251707
9.22,29954.7465131326
9.23,29956.2665010945
9.24,29957.7864890565
9.25,29959.3064770184
9.26,29960.8264649803
9.27,29962.3464529423
9.28,29963.8665928355
9.29,29965.3881767991
9.3,29966.9097607626
9.31,29968.4313447262
9.32,29969.9529286897
9.33,29971.4745126533
9.34,29972.9960966168
9.35,29974.5176805804
9.36,29976.0392645439
9.37,29977.5608485075
9.38,29979.0832469198
9.39,29980.606429721
9.4,29982.1296125221
9.41,29983.6527953232
9.42,29985.1759781243
9.43,29986.6991609254
9.44,29988.2223437265
9.45,29989.7455265276
9.46,29991.2687093287
9.47,29992.7918921298
9.48,29994.3165542516
9.49,29995.8413387316
9.5,29997.3661232116
9.51,29998.8909076916
9.52,30000.4156921717
9.53,30001.9404766517
9.54,30003.4652611317
9.55,30004.9900456117
9.56,30006.5148300917
9.57,30008.0401565997
9.58,30009.5665456054
9.59,30011.0929346111
9.6,30012.6193236168
9.61,30014.1457126225
9.62,30015.6721016282
9.63,30017.1984906339
9.64,30018.7248796397
9.65,30020.2512686454
9.66,30021.7776576511
9.67,30023.3052554332
9.68,30024.8332518169
9.69,30026.3612482005
9.7,30027.8892445841
9.71,30029.4172409678
9.72,30030.9452373514
9.73,30032.473233735
9.74,30034.0012301187
9.75,30035.5292265023
9.76,30037.0574905445
9.77,30038.5870971637
9.78,30040.1167037829
9.79,30041.6463104022
9.8,30043.1759170214
9.81,30044.7055236406
9.82,30046.2351302599
9.83,30047.7647368791
9.84,30049.2943434984
9.85,30050.8239501176
9.86,30052.3544930259
9.87,30053.8857127439
9.88,30055.4169324618
9.89,30056.9481521798
9.9,30058.4793718978
9.91,30060.0105916158
9.92,30061.5418113337
9.93,30063.0730310517
9.94,30064.6042507697
9.95,30066.1354704877
9.96,30067.6682975026
9.97,30069.2011331879
9.98,30070.7339688732
9.99,30072.2668045586
10,30073.7996402439
10.01,30075.3324759293
10.02,30076.8653116146
10.03,30078.3981473
10.04,30079.9309829853
10.05,30081.4644805181
10.06,30082.9989350449
10.07,30084.5333895717
10.08,30086.0678440985
10.09,30087.6022986253
10.1,30089.1367531521
10.11,30090.671207679
10.12,30092.2056622058
10.13,30093.7401167326
10.14,30095.2745712594
10.15,30096.810360537
10.16,30098.3464367849
10.17,30099.8825130328
10.18,30101.4185892807
10.19,30102.9546655286
10.2,30104.4907417765
10.21,30106.0268180244
10.22,30107.5628942724
10.23,30109.0989705203
10.24,30110.6354322084
10.25,30112.1731330625
10.26,30113.7108339166
10.27,30115.2485347708
10.28,30116.7862356249
10.29,30118.323936479
10.3,30119.8616373332
10.31,30121.3993381873
10.32,30122.9370390414
10.33,30124.4747398956
10.34,30126.0135009941
10.35,30127.5528293451
10.36,30129.0921576961
10.37,30130.6314860472
10.38,30132.1708143982
10.39,30133.7101427492
10.4,30135.2494711002
10.41,30136.7887994512
10.42,30138.3281278022
10.43,30139.8675632093
10.44,30141.4085219534
10.45,30142.9494806975
10.46,30144.4904394416
10.47,30146.0313981857
10.48,30147.5723569298
10.49,30149.1133156738
10.5,30150.6542744179
10.51,30152.195233162
10.52,30153.7361919061
10.53,30155.2779344168
10.54,30156.8205264557
10.55,30158.3631184946
10.56,30159.9057105335
10.57,30161.4483025724
10.58,30162.9908946113
10.59,30164.5334866503
10.6,30166.0760786892
10.61,30167.6186707281
10.62,30169.161262767
10.63,30170.7053176918
10.64,30172.2495459329
10.65,30173.7937741739
10.66,30175.338002415
10.67,30176.882230656
10.68,30178.4264588971
10.69,30179.9706871381
10.7,30181.5149153792
10.71,30183.0591436202
10.72,30184.6038771672
10.73,30186.1497445233
10.74,30187.6956118794
10.75,30189.2414792354
10.76,30190.7873465915
10.77,30192.3332139476
10.78,30193.8790813037
10.79,30195.4249486598
10.8,30196.9708160159
10.81,30198.5166833719
10.82,30200.0637370732
10.83,30201.6112464628
10.84,30203.1587558524
10.85,30204.706265242
10.86,30206.2537746316
10.87,30207.8012840212
10.88,30209.3487934108
10.89,30210.8963028004
10.9,30212.44381219
10.91,30213.9915464305
10.92,30215.5407007777
10.93,30217.0898551249
10.94,30218.6390094721
10.95,30220.1881638193
10.96,30221.7373181665
10.97,30223.2864725137
10.98,30224.8356268609
10.99,30226.3847812081
11,30227.9339355553
11.01,30229.4839977181
11.02,30231.0347999526
11.03,30232.5856021871
11.04,30234.1364044216
11.05,30235.6872066561
11.06,30237.2380088906
11.07,30238.7888111251
11.08,30240.3396133596
11.09,30241.8904155941
11.1,30243.4412178286
11.11,30244.9936132758
11.12,30246.546066333
11.13,30248.0985193901
11.14,30249.6509724472
11.15,30251.2034255043
11.16,30252.7558785614
11.17,30254.3083316186
11.18,30255.8607846757
11.19,30257.4132377328
11.2,30258.9663180757
11.21,30260.5204248964
11.22,30262.0745317171
11.23,30263.6286385378
11.24,30265.1827453585
11.25,30266.7368521792
11.26,30268.2909589999
11.27,30269.8450658207
11.28,30271.3991726414
11.29,30272.9532794621
11.3,30274.508700905
11.31,30276.0644644359
11.32,30277.6202279668
11.33,30279.1759914978
11.34,30280.7317550287
11.35,30282.2875185596
11.36,30283.8432820906
11.37,30285.3990456215
11.38,30286.9548091524
11.39,30288.5109174273
11.4,30290.0683406207
11.41,30291.6257638141
11.42,30293.1831870076
11.43,30294.740610201
11.44,30296.2980333945
11.45,30297.8554565879
11.46,30299.4128797813
11.47,30300.9703029748
11.48,30302.5277261682
11.49,30304.0861833868
11.5,30305.6452692007
11.51,30307.2043550146
11.52,30308.7634408285
11.53,30310.3225266424
11.54,30311.8816124563
11.55,30313.4406982702
11.56,30314.9997840842
11.57,30316.5588698981
11.58,30318.1180158905
11.59,30319.6787672886
11.6,30321.2395186866
11.61,30322.8002700846
11.62,30324.3610214827
11.63,30325.9217728807
11.64,30327.4825242788
11.65,30329.0432756768
11.66,30330.6040270749
11.67,30332.1647784729
11.68,30333.7262812811
11.69,30335.2887012326
11.7,30336.8511211841
11.71,30338.4135411357
11.72,30339.9759610872
11.73,30341.5383810387
11.74,30343.1008009903
11.75,30344.6632209418
11.76,30346.2256408934
11.77,30347.7880608449
11.78,30349.3519259029
11.79,30350.916017383
11.8,30352.4801088631
11.81,30354.0442003432
11.82,30355.6082918234
11.83,30357.1723833035
11.84,30358.7364747836
11.85,30360.3005662637
11.86,30361.8646577438
11.87,30363.4292159893
11.88,30364.9949819788
11.89,30366.5607479683
11.9,30368.1265139578
11.91,30369.6922799473
11.92,30371.2580459368
11.93,30372.8238119263
11.94,30374.3895779158
11.95,30375.9553439053
11.96,30377.5211098948
11.97,30379.0880383105
11.98,30380.6554817959
11.99,30382.2229252814
12,30383.7903687668
12.01,30385.3578122523
12.02,30386.9252557377
12.03,30388.4926992231
12.04,30390.0601427086
12.05,30391.627586194
12.06,30393.1952097587
12.07,30394.7643337323
12.08,30396.333457706
12.09,30397.9025816797
12.1,30399.4717056534
12.11,30401.0408296271
12.12,30402.6099536008
12.13,30404.1790775745
12.14,30405.7482015482
12.15,30407.3173255219
12.16,30408.8873272056
12.17,30410.4581346657
12.18,30412.0289421257
12.19,30413.5997495857
12.2,30415.1705570457
12.21,30416.7413645058
12.22,30418.3121719658
12.23,30419.8829794258
12.24,30421.4537868859
12.25,30423.0245943459
12.26,30424.5969796358
12.27,30426.169473586
12.28,30427.7419675363
12.29,30429.3144614865
12.3,30430.8869554367
12.31,30432.4594493869
12.32,30434.0319433372
12.33,30435.6044372874
12.34,30437.1769312376
12.35,30438.750016134
12.36,30440.3241995841
12.37,30441.8983830342
12.38,30443.4725664843
12.39,30445.0467499343
12.4,30446.6209333844
12.41,30448.1951168345
12.42,30449.7693002846
12.43,30451.3434837347
12.44,30452.9176671847
12.45,30454.4931436851
12.46,30456.0690196505
12.47,30457.644895616
12.48,30459.2207715814
12.49,30460.7966475468
12.5,30462.3725235122
12.51,30463.9483994776
12.52,30465.524275443
12.53,30467.1001514084
12.54,30468.6763294965
12.55,30470.2539009985
12.56,30471.8314725006
12.57,30473.4090440026
12.58,30474.9866155046
12.59,30476.5641870066
12.6,30478.1417585086
12.61,30479.7193300106
12.62,30481.2969015127
12.63,30482.8744730147
12.64,30484.4530507335
12.65,30486.0323207993
12.66,30487.611590865
12.67,30489.1908609308
12.68,30490.7701309965
12.69,30492.3494010623
12.7,30493.928671128
12.71,30495.5079411938
12.72,30497.0872112595
12.73,30498.6664925531
12.74,30500.2474642155
12.75,30501.828435878
12.76,30503.4094075405
12.77,30504.9903792029
12.78,30506.5713508654
12.79,30508.1523225278
12.8,30509.7332941903
12.81,30511.3142658527
12.82,30512.8952375152
12.83,30514.4769264952
12.84,30516.0596027932
12.85,30517.6422790912
12.86,30519.2249553892
12.87,30520.8076316872
12.88,30522.3903079851
12.89,30523.9729842831
12.9,30525.5556605811
12.91,30527.1383368791
12.92,30528.7210131771
12.93,30530.3051154047
12.94,30531.8894993829
12.95,30533.4738833612
12.96,30535.0582673394
12.97,30536.6426513176
12.98,30538.2270352959
12.99,30539.8114192741
13,30541.3958032524
13.01,30542.9801872306
13.02,30544.5649975492
13.03,30546.1510922583
13.04,30547.7371869674
13.05,30549.3232816765
