"Time","Right.Cerebral.White.Matter"
32.01,224534.372692981
32.02,224534.373601113
32.03,224534.374509246
32.04,224534.375417378
32.05,224534.376325511
32.06,224534.377233643
32.07,224534.378141775
32.08,224534.379049908
32.09,224534.37995804
32.1,224534.380852326
32.11,224534.381739979
32.12,224534.382627632
32.13,224534.383515285
32.14,224534.384402938
32.15,224534.385290591
32.16,224534.386178244
32.17,224534.387065898
32.18,224534.387953551
32.19,224534.388839392
32.2,224534.389706995
32.21,224534.390574597
32.22,224534.391442199
32.23,224534.392309802
32.24,224534.393177404
32.25,224534.394045007
32.26,224534.394912609
32.27,224534.395780211
32.28,224534.396647814
32.29,224534.397505512
32.3,224534.398353483
32.31,224534.399201455
32.32,224534.400049427
32.33,224534.400897399
32.34,224534.401745371
32.35,224534.402593343
32.36,224534.403441315
32.37,224534.404289287
32.38,224534.405137259
32.39,224534.405967574
32.4,224534.406796328
32.41,224534.407625082
32.42,224534.408453836
32.43,224534.409282589
32.44,224534.410111343
32.45,224534.410940097
32.46,224534.411768851
32.47,224534.412597605
32.48,224534.413420094
32.49,224534.414230034
32.5,224534.415039974
32.51,224534.415849915
32.52,224534.416659855
32.53,224534.417469795
32.54,224534.418279735
32.55,224534.419089675
32.56,224534.419899615
32.57,224534.420709555
32.58,224534.421505735
32.59,224534.422297258
32.6,224534.423088781
32.61,224534.423880304
32.62,224534.424671827
32.63,224534.42546335
32.64,224534.426254873
32.65,224534.427046396
32.66,224534.427837919
32.67,224534.428626533
32.68,224534.429400028
32.69,224534.430173524
32.7,224534.430947019
32.71,224534.431720514
32.72,224534.432494009
32.73,224534.433267504
32.74,224534.434040999
32.75,224534.434814494
32.76,224534.435587989
32.77,224534.436351328
32.78,224534.437107176
32.79,224534.437863025
32.8,224534.438618874
32.81,224534.439374722
32.82,224534.440130571
32.83,224534.44088642
32.84,224534.441642269
32.85,224534.442398117
32.86,224534.443153966
32.87,224534.443892719
32.88,224534.444631295
32.89,224534.445369872
32.9,224534.446108448
32.91,224534.446847025
32.92,224534.447585601
32.93,224534.448324178
32.94,224534.449062754
32.95,224534.449801331
32.96,224534.450533078
32.97,224534.451254749
32.98,224534.45197642
32.99,224534.452698092
33,224534.453419763
33.01,224534.454141434
33.02,224534.454863105
33.03,224534.455584777
33.04,224534.456306448
33.05,224534.457028119
33.06,224534.457736253
33.07,224534.458441379
33.08,224534.459146505
33.09,224534.45985163
33.1,224534.460556756
33.11,224534.461261882
33.12,224534.461967008
33.13,224534.462672134
33.14,224534.46337726
33.15,224534.464078622
33.16,224534.464767556
33.17,224534.465456489
33.18,224534.466145422
33.19,224534.466834356
33.2,224534.467523289
33.21,224534.468212222
33.22,224534.468901155
33.23,224534.469590089
33.24,224534.470279022
33.25,224534.470957709
33.26,224534.471630796
33.27,224534.472303882
33.28,224534.472976969
33.29,224534.473650056
33.3,224534.474323142
33.31,224534.474996229
33.32,224534.475669316
33.33,224534.476342403
33.34,224534.477014546
33.35,224534.477672126
33.36,224534.478329705
33.37,224534.478987284
33.38,224534.479644864
33.39,224534.480302443
33.4,224534.480960022
33.41,224534.481617602
33.42,224534.482275181
33.43,224534.482932761
33.44,224534.483583132
33.45,224534.484225536
33.46,224534.484867941
33.47,224534.485510345
33.48,224534.48615275
33.49,224534.486795155
33.5,224534.487437559
33.51,224534.488079964
33.52,224534.488722368
33.53,224534.489364773
33.54,224534.489993974
33.55,224534.49062153
33.56,224534.491249086
33.57,224534.491876642
33.58,224534.492504198
33.59,224534.493131753
33.6,224534.493759309
33.61,224534.494386865
33.62,224534.495014421
33.63,224534.495637569
33.64,224534.496250595
33.65,224534.496863622
33.66,224534.497476649
33.67,224534.498089676
33.68,224534.498702703
33.69,224534.49931573
33.7,224534.499928757
33.71,224534.500541784
33.72,224534.50115481
33.73,224534.501757636
33.74,224534.502356447
33.75,224534.502955258
33.76,224534.503554069
33.77,224534.50415288
33.78,224534.504751692
33.79,224534.505350503
33.8,224534.505949314
33.81,224534.506548125
33.82,224534.507145103
33.83,224534.507730005
33.84,224534.508314908
33.85,224534.508899811
33.86,224534.509484713
33.87,224534.510069616
33.88,224534.510654519
33.89,224534.511239422
33.9,224534.511824324
33.91,224534.512409227
33.92,224534.512986699
33.93,224534.513557995
33.94,224534.51412929
33.95,224534.514700585
33.96,224534.51527188
33.97,224534.515843176
33.98,224534.516414471
33.99,224534.516985766
34,224534.517557062
34.01,224534.518128357
34.02,224534.518686869
34.03,224534.519244852
34.04,224534.519802835
34.05,224534.520360818
34.06,224534.520918801
34.07,224534.521476784
34.08,224534.522034767
34.09,224534.52259275
34.1,224534.523150733
34.11,224534.523703839
34.12,224534.524248799
34.13,224534.524793759
34.14,224534.525338719
34.15,224534.525883679
34.16,224534.526428639
34.17,224534.526973599
34.18,224534.527518559
34.19,224534.528063519
34.2,224534.528608479
34.21,224534.529143392
34.22,224534.529675612
34.23,224534.530207833
34.24,224534.530740053
34.25,224534.531272274
34.26,224534.531804494
34.27,224534.532336715
34.28,224534.532868935
34.29,224534.533401156
34.3,224534.533930848
34.31,224534.534450607
34.32,224534.534970365
34.33,224534.535490124
34.34,224534.536009883
34.35,224534.536529642
34.36,224534.5370494
34.37,224534.537569159
34.38,224534.538088918
34.39,224534.538608677
34.4,224534.539120914
34.41,224534.539628483
34.42,224534.540136052
34.43,224534.540643622
34.44,224534.541151191
34.45,224534.54165876
34.46,224534.54216633
34.47,224534.542673899
34.48,224534.543181468
34.49,224534.543688665
34.5,224534.544184311
34.51,224534.544679958
34.52,224534.545175605
34.53,224534.545671252
34.54,224534.546166898
34.55,224534.546662545
34.56,224534.547158192
34.57,224534.547653839
34.58,224534.548149485
34.59,224534.548639937
34.6,224534.549123923
34.61,224534.549607908
34.62,224534.550091894
34.63,224534.55057588
34.64,224534.551059865
34.65,224534.551543851
34.66,224534.552027837
34.67,224534.552511822
34.68,224534.552995808
34.69,224534.553469989
34.7,224534.553942569
34.71,224534.55441515
34.72,224534.554887731
34.73,224534.555360311
34.74,224534.555832892
34.75,224534.556305473
34.76,224534.556778053
34.77,224534.557250634
34.78,224534.557720159
34.79,224534.558181586
34.8,224534.558643013
34.81,224534.55910444
34.82,224534.559565866
34.83,224534.560027293
34.84,224534.56048872
34.85,224534.560950147
34.86,224534.561411573
34.87,224534.561873
34.88,224534.562326921
34.89,224534.56277744
34.9,224534.563227958
34.91,224534.563678477
34.92,224534.564128996
34.93,224534.564579515
34.94,224534.565030033
34.95,224534.565480552
34.96,224534.565931071
34.97,224534.566380498
34.98,224534.56682035
34.99,224534.567260202
35,224534.567700054
35.01,224534.568139905
35.02,224534.568579757
35.03,224534.569019609
35.04,224534.56945946
35.05,224534.569899312
35.06,224534.570339164
35.07,224534.570773628
35.08,224534.571203049
35.09,224534.571632469
35.1,224534.57206189
35.11,224534.572491311
35.12,224534.572920732
35.13,224534.573350152
35.14,224534.573779573
35.15,224534.574208994
35.16,224534.574638415
35.17,224534.575058342
35.18,224534.575477563
35.19,224534.575896784
35.2,224534.576316005
35.21,224534.576735227
35.22,224534.577154448
35.23,224534.577573669
35.24,224534.57799289
35.25,224534.578412111
35.26,224534.578827892
35.27,224534.57923714
35.28,224534.579646388
35.29,224534.580055635
35.3,224534.580464883
35.31,224534.580874131
35.32,224534.581283379
35.33,224534.581692627
35.34,224534.582101875
35.35,224534.582511123
35.36,224534.582912968
35.37,224534.583312465
35.38,224534.583711961
35.39,224534.584111458
35.4,224534.584510955
35.41,224534.584910451
35.42,224534.585309948
35.43,224534.585709444
35.44,224534.586108941
35.45,224534.586506785
35.46,224534.586896748
35.47,224534.58728671
35.48,224534.587676673
35.49,224534.588066636
35.5,224534.588456599
35.51,224534.588846561
35.52,224534.589236524
35.53,224534.589626487
35.54,224534.590016449
35.55,224534.590400936
35.56,224534.590781577
35.57,224534.591162219
35.58,224534.591542861
35.59,224534.591923502
35.6,224534.592304144
35.61,224534.592684786
35.62,224534.593065428
35.63,224534.593446069
35.64,224534.593826695
35.65,224534.594198224
35.66,224534.594569753
35.67,224534.594941283
35.68,224534.595312812
35.69,224534.595684341
35.7,224534.59605587
35.71,224534.5964274
35.72,224534.596798929
35.73,224534.597170458
35.74,224534.597538282
35.75,224534.597900903
35.76,224534.598263524
35.77,224534.598626145
35.78,224534.598988765
35.79,224534.599351386
35.8,224534.599714007
35.81,224534.600076628
35.82,224534.600439249
35.83,224534.60080187
35.84,224534.601157262
35.85,224534.601511174
35.86,224534.601865087
35.87,224534.602219
35.88,224534.602572912
35.89,224534.602926825
35.9,224534.603280738
35.91,224534.60363465
35.92,224534.603988563
35.93,224534.604340396
35.94,224534.604685796
35.95,224534.605031196
35.96,224534.605376596
35.97,224534.605721996
35.98,224534.606067397
35.99,224534.606412797
36,224534.606758197
36.01,224534.607103597
36.02,224534.607448998
36.03,224534.607788918
36.04,224534.608125998
36.05,224534.608463077
36.06,224534.608800157
36.07,224534.609137236
36.08,224534.609474316
36.09,224534.609811396
36.1,224534.610148475
36.11,224534.610485555
36.12,224534.610822042
36.13,224534.611150989
36.14,224534.611479936
36.15,224534.611808883
36.16,224534.612137829
36.17,224534.612466776
36.18,224534.612795723
36.19,224534.61312467
36.2,224534.613453616
36.21,224534.613782563
36.22,224534.614107639
36.23,224534.614428637
36.24,224534.614749635
36.25,224534.615070632
36.26,224534.61539163
36.27,224534.615712628
36.28,224534.616033626
36.29,224534.616354624
36.3,224534.616675621
36.31,224534.616996619
36.32,224534.617310616
36.33,224534.617623845
36.34,224534.617937074
36.35,224534.618250302
36.36,224534.618563531
36.37,224534.61887676
36.38,224534.619189989
36.39,224534.619503218
36.4,224534.619816447
36.41,224534.620127281
36.42,224534.620432917
36.43,224534.620738554
36.44,224534.62104419
36.45,224534.621349826
36.46,224534.621655463
36.47,224534.621961099
36.48,224534.622266735
36.49,224534.622572371
36.5,224534.622878008
36.51,224534.62317823
36.52,224534.623476447
36.53,224534.623774663
36.54,224534.624072879
36.55,224534.624371095
36.56,224534.624669311
36.57,224534.624967528
36.58,224534.625265744
36.59,224534.62556396
36.6,224534.625861134
36.61,224534.626152099
36.62,224534.626443064
36.63,224534.626734029
36.64,224534.627024994
36.65,224534.627315959
36.66,224534.627606925
36.67,224534.62789789
36.68,224534.628188855
36.69,224534.62847982
36.7,224534.628766831
36.71,224534.629050711
36.72,224534.62933459
36.73,224534.62961847
36.74,224534.629902349
36.75,224534.630186229
36.76,224534.630470108
36.77,224534.630753988
36.78,224534.631037867
36.79,224534.631321747
36.8,224534.631598895
36.81,224534.63187585
36.82,224534.632152806
36.83,224534.632429762
36.84,224534.632706717
36.85,224534.632983673
36.86,224534.633260629
36.87,224534.633537585
36.88,224534.63381454
36.89,224534.634088882
36.9,224534.634359072
36.91,224534.634629263
36.92,224534.634899453
36.93,224534.635169643
36.94,224534.635439834
36.95,224534.635710024
36.96,224534.635980215
36.97,224534.636250405
36.98,224534.636520595
36.99,224534.636785494
37,224534.637049074
37.01,224534.637312654
37.02,224534.637576234
37.03,224534.637839815
37.04,224534.638103395
37.05,224534.638366975
37.06,224534.638630555
37.07,224534.638894136
37.08,224534.639156328
37.09,224534.63941345
37.1,224534.639670572
37.11,224534.639927694
37.12,224534.640184816
37.13,224534.640441938
37.14,224534.64069906
37.15,224534.640956182
37.16,224534.641213304
37.17,224534.641470426
37.18,224534.641723579
37.19,224534.641974391
37.2,224534.642225203
37.21,224534.642476015
37.22,224534.642726827
37.23,224534.64297764
37.24,224534.643228452
37.25,224534.643479264
37.26,224534.643730076
37.27,224534.643980622
37.28,224534.64422527
37.29,224534.644469918
37.3,224534.644714566
37.31,224534.644959214
37.32,224534.645203861
37.33,224534.645448509
37.34,224534.645693157
37.35,224534.645937805
37.36,224534.646182453
37.37,224534.646424346
37.38,224534.646662972
37.39,224534.646901598
37.4,224534.647140224
37.41,224534.64737885
37.42,224534.647617476
37.43,224534.647856102
37.44,224534.648094728
37.45,224534.648333354
37.46,224534.64857198
37.47,224534.648805478
37.48,224534.649038222
37.49,224534.649270965
37.5,224534.649503708
37.51,224534.649736452
37.52,224534.649969195
37.53,224534.650201938
37.54,224534.650434682
37.55,224534.650667425
37.56,224534.650898525
37.57,224534.651125522
37.58,224534.651352519
37.59,224534.651579516
37.6,224534.651806513
37.61,224534.65203351
37.62,224534.652260507
37.63,224534.652487504
37.64,224534.652714501
37.65,224534.652941498
37.66,224534.653164565
37.67,224534.653385949
37.68,224534.653607333
37.69,224534.653828717
37.7,224534.654050101
37.71,224534.654271485
37.72,224534.654492869
37.73,224534.654714253
37.74,224534.654935637
37.75,224534.655156394
37.76,224534.655372296
37.77,224534.655588197
37.78,224534.655804099
37.79,224534.65602
37.8,224534.656235901
37.81,224534.656451803
37.82,224534.656667704
37.83,224534.656883606
37.84,224534.657099507
37.85,224534.657312579
37.86,224534.657523125
37.87,224534.657733672
37.88,224534.657944218
37.89,224534.658154765
37.9,224534.658365312
37.91,224534.658575858
37.92,224534.658786405
37.93,224534.658996951
37.94,224534.659207498
37.95,224534.659413115
37.96,224534.659618431
37.97,224534.659823748
37.98,224534.660029065
37.99,224534.660234381
38,224534.660439698
38.01,224534.660645015
38.02,224534.660850331
38.03,224534.661055648
38.04,224534.661259142
38.05,224534.661459351
38.06,224534.66165956
38.07,224534.661859769
38.08,224534.662059978
38.09,224534.662260187
38.1,224534.662460396
38.11,224534.662660605
38.12,224534.662860814
38.13,224534.663061023
38.14,224534.663257386
38.15,224534.663452607
38.16,224534.663647827
38.17,224534.663843048
38.18,224534.664038269
38.19,224534.66423349
38.2,224534.664428711
38.21,224534.664623932
38.22,224534.664819153
38.23,224534.665013471
38.24,224534.665203821
38.25,224534.665394171
38.26,224534.66558452
38.27,224534.66577487
38.28,224534.66596522
38.29,224534.666155569
38.3,224534.666345919
38.31,224534.666536269
38.32,224534.666726619
38.33,224534.666914117
38.34,224534.66709971
38.35,224534.667285302
38.36,224534.667470895
38.37,224534.667656488
38.38,224534.667842081
38.39,224534.668027674
38.4,224534.668213267
38.41,224534.66839886
38.42,224534.66858439
38.43,224534.668765338
38.44,224534.668946286
38.45,224534.669127234
38.46,224534.669308182
38.47,224534.66948913
38.48,224534.669670078
38.49,224534.669851026
38.5,224534.670031975
38.51,224534.670212923
38.52,224534.67039193
38.53,224534.670568343
38.54,224534.670744756
38.55,224534.670921168
38.56,224534.671097581
38.57,224534.671273994
38.58,224534.671450407
38.59,224534.671626819
38.6,224534.671803232
38.61,224534.671979645
38.62,224534.672152329
38.63,224534.672324313
38.64,224534.672496297
38.65,224534.672668282
38.66,224534.672840266
38.67,224534.673012251
38.68,224534.673184235
38.69,224534.67335622
38.7,224534.673528204
38.71,224534.67369908
38.72,224534.673866741
