"Time","Right.Cerebellum.White.Matter"
6.75,16954.6025901996
6.76,16954.9531175277
6.77,16955.3036448559
6.78,16955.6541721841
6.79,16956.0050338994
6.8,16956.3565874333
6.81,16956.7081409672
6.82,16957.0596945011
6.83,16957.411248035
6.84,16957.762801569
6.85,16958.1143551029
6.86,16958.4659086368
6.87,16958.8174621707
6.88,16959.1690157047
6.89,16959.521332278
6.9,16959.8739168716
6.91,16960.2265014651
6.92,16960.5790860586
6.93,16960.9316706522
6.94,16961.2842552457
6.95,16961.6368398393
6.96,16961.9894244328
6.97,16962.3420090263
6.98,16962.694753423
6.99,16963.0483739551
7,16963.4019944872
7.01,16963.7556150194
7.02,16964.1092355515
7.03,16964.4628560836
7.04,16964.8164766157
7.05,16965.1700971478
7.06,16965.5237176799
7.07,16965.877338212
7.08,16966.2315504267
7.09,16966.5862118016
7.1,16966.9408731764
7.11,16967.2955345512
7.12,16967.6501959261
7.13,16968.0048573009
7.14,16968.3595186757
7.15,16968.7141800506
7.16,16969.0688414254
7.17,16969.4235028003
7.18,16969.7791918248
7.19,16970.1348989719
7.2,16970.490606119
7.21,16970.8463132661
7.22,16971.2020204132
7.23,16971.5577275603
7.24,16971.9134347074
7.25,16972.2691418545
7.26,16972.6248490016
7.27,16972.9809731575
7.28,16973.3377310319
7.29,16973.6944889063
7.3,16974.0512467808
7.31,16974.4080046552
7.32,16974.7647625296
7.33,16975.1215204041
7.34,16975.4782782785
7.35,16975.835036153
7.36,16976.1917940274
7.37,16976.5494081675
7.38,16976.90722175
7.39,16977.2650353326
7.4,16977.6228489151
7.41,16977.9806624976
7.42,16978.3384760801
7.43,16978.6962896626
7.44,16979.0541032451
7.45,16979.4119168276
7.46,16979.7699693759
7.47,16980.128843673
7.48,16980.4877179702
7.49,16980.8465922673
7.5,16981.2054665644
7.51,16981.5643408616
7.52,16981.9232151587
7.53,16982.2820894558
7.54,16982.640963753
7.55,16982.9998380501
7.56,16983.3593938853
7.57,16983.7193339297
7.58,16984.079273974
7.59,16984.4392140183
7.6,16984.7991540626
7.61,16985.1590941069
7.62,16985.5190341513
7.63,16985.8789741956
7.64,16986.2389142399
7.65,16986.5989117853
7.66,16986.9599226355
7.67,16987.3209334857
7.68,16987.6819443359
7.69,16988.0429551861
7.7,16988.4039660364
7.71,16988.7649768866
7.72,16989.1259877368
7.73,16989.486998587
7.74,16989.8480094372
7.75,16990.2095237016
7.76,16990.5716104427
7.77,16990.9336971838
7.78,16991.2957839249
7.79,16991.657870666
7.8,16992.0199574071
7.81,16992.3820441482
7.82,16992.7441308893
7.83,16993.1062176304
7.84,16993.4683043715
7.85,16993.8313446757
7.86,16994.1945124191
7.87,16994.5576801626
7.88,16994.920847906
7.89,16995.2840156494
7.9,16995.6471833929
7.91,16996.0103511363
7.92,16996.3735188797
7.93,16996.7366866232
7.94,16997.1001762072
7.95,16997.4644300911
7.96,16997.8286839749
7.97,16998.1929378588
7.98,16998.5571917426
7.99,16998.9214456265
8,16999.2856995103
8.01,16999.6499533942
8.02,17000.014207278
8.03,17000.3784611619
8.04,17000.7434904415
8.05,17001.1088356307
8.06,17001.4741808198
8.07,17001.8395260089
8.08,17002.204871198
8.09,17002.5702163871
8.1,17002.9355615763
8.11,17003.3009067654
8.12,17003.6662519545
8.13,17004.0317339066
8.14,17004.3981755927
8.15,17004.7646172789
8.16,17005.1310589651
8.17,17005.4975006513
8.18,17005.8639423375
8.19,17006.2303840237
8.2,17006.5968257098
8.21,17006.963267396
8.22,17007.3297090822
8.23,17007.6967445192
8.24,17008.0642879214
8.25,17008.4318313235
8.26,17008.7993747257
8.27,17009.1669181278
8.28,17009.53446153
8.29,17009.9020049321
8.3,17010.2695483343
8.31,17010.6370917364
8.32,17011.0046351386
8.33,17011.3732336289
8.34,17011.7418839931
8.35,17012.1105343574
8.36,17012.4791847217
8.37,17012.847835086
8.38,17013.2164854502
8.39,17013.5851358145
8.4,17013.9537861788
8.41,17014.3224365431
8.42,17014.6914954805
8.43,17015.0612580805
8.44,17015.4310206805
8.45,17015.8007832805
8.46,17016.1705458805
8.47,17016.5403084805
8.48,17016.9100710805
8.49,17017.2798336805
8.5,17017.6495962805
8.51,17018.0193588805
8.52,17018.3899948912
8.53,17018.7608750281
8.54,17019.131755165
8.55,17019.5026353019
8.56,17019.8735154388
8.57,17020.2443955757
8.58,17020.6152757126
8.59,17020.9861558496
8.6,17021.3570359865
8.61,17021.7281359304
8.62,17022.1001389332
8.63,17022.472141936
8.64,17022.8441449388
8.65,17023.2161479415
8.66,17023.5881509443
8.67,17023.9601539471
8.68,17024.3321569499
8.69,17024.7041599527
8.7,17025.0761629555
8.71,17025.4488541302
8.72,17025.8219853557
8.73,17026.1951165813
8.74,17026.5682478068
8.75,17026.9413790324
8.76,17027.3145102579
8.77,17027.6876414834
8.78,17028.060772709
8.79,17028.4339039345
8.8,17028.8070625556
8.81,17029.1813273889
8.82,17029.5555922222
8.83,17029.9298570555
8.84,17030.3041218888
8.85,17030.6783867221
8.86,17031.0526515554
8.87,17031.4269163887
8.88,17031.801181222
8.89,17032.1754460553
8.9,17032.5502102039
8.91,17032.9256140582
8.92,17033.3010179125
8.93,17033.6764217668
8.94,17034.0518256212
8.95,17034.4272294755
8.96,17034.8026333298
8.97,17035.1780371841
8.98,17035.5534410384
8.99,17035.9288448927
9,17036.3052244907
9.01,17036.6817728078
9.02,17037.0583211248
9.03,17037.4348694418
9.04,17037.8114177589
9.05,17038.1879660759
9.06,17038.5645143929
9.07,17038.9410627099
9.08,17039.317611027
9.09,17039.6944661273
9.1,17040.0721643774
9.11,17040.4498626275
9.12,17040.8275608775
9.13,17041.2052591276
9.14,17041.5829573777
9.15,17041.9606556277
9.16,17042.3383538778
9.17,17042.7160521279
9.18,17043.0937503779
9.19,17043.4722354649
9.2,17043.8510891471
9.21,17044.2299428294
9.22,17044.6087965116
9.23,17044.9876501938
9.24,17045.366503876
9.25,17045.7453575582
9.26,17046.1242112404
9.27,17046.5030649226
9.28,17046.8820291224
9.29,17047.2620437648
9.3,17047.6420584073
9.31,17048.0220730497
9.32,17048.4020876921
9.33,17048.7821023345
9.34,17049.162116977
9.35,17049.5421316194
9.36,17049.9221462618
9.37,17050.3021609043
9.38,17050.6827697714
9.39,17051.0639509312
9.4,17051.4451320911
9.41,17051.8263132509
9.42,17052.2074944108
9.43,17052.5886755707
9.44,17052.9698567305
9.45,17053.3510378904
9.46,17053.7322190502
9.47,17054.1134002101
9.48,17054.4956639325
9.49,17054.8780171963
9.5,17055.2603704601
9.51,17055.6427237239
9.52,17056.0250769877
9.53,17056.4074302516
9.54,17056.7897835154
9.55,17057.1721367792
9.56,17057.554490043
9.57,17057.9372411546
9.58,17058.3207721384
9.59,17058.7043031222
9.6,17059.087834106
9.61,17059.4713650898
9.62,17059.8548960736
9.63,17060.2384270573
9.64,17060.6219580411
9.65,17061.0054890249
9.66,17061.3890200087
9.67,17061.7734409043
9.68,17062.1581552537
9.69,17062.5428696032
9.7,17062.9275839526
9.71,17063.3122983021
9.72,17063.6970126515
9.73,17064.081727001
9.74,17064.4664413504
9.75,17064.8511556999
9.76,17065.2360676956
9.77,17065.6219710863
9.78,17066.0078744769
9.79,17066.3937778676
9.8,17066.7796812583
9.81,17067.165584649
9.82,17067.5514880396
9.83,17067.9373914303
9.84,17068.323294821
9.85,17068.7091982116
9.86,17069.0957950678
9.87,17069.4828932053
9.88,17069.8699913428
9.89,17070.2570894802
9.9,17070.6441876177
9.91,17071.0312857552
9.92,17071.4183838927
9.93,17071.8054820301
9.94,17072.1925801676
9.95,17072.5796783051
9.96,17072.967970484
9.97,17073.356269104
9.98,17073.7445677241
9.99,17074.1328663442
10,17074.5211649643
10.01,17074.9094635843
10.02,17075.2977622044
10.03,17075.6860608245
10.04,17076.0743594446
10.05,17076.4631512276
10.06,17076.8526560965
10.07,17077.2421609653
10.08,17077.6316658342
10.09,17078.0211707031
10.1,17078.410675572
10.11,17078.8001804409
10.12,17079.1896853097
10.13,17079.5791901786
10.14,17079.9686950475
10.15,17080.3591974854
10.16,17080.7499143999
10.17,17081.1406313144
10.18,17081.5313482288
10.19,17081.9220651433
10.2,17082.3127820578
10.21,17082.7034989723
10.22,17083.0942158868
10.23,17083.4849328012
10.24,17083.8759386579
10.25,17084.2678734455
10.26,17084.6598082332
10.27,17085.0517430208
10.28,17085.4436778084
10.29,17085.8356125961
10.3,17086.2275473837
10.31,17086.6194821714
10.32,17087.011416959
10.33,17087.4033517466
10.34,17087.796083743
10.35,17088.1892422623
10.36,17088.5824007817
10.37,17088.975559301
10.38,17089.3687178203
10.39,17089.7618763397
10.4,17090.155034859
10.41,17090.5481933783
10.42,17090.9413518976
10.43,17091.3345911573
10.44,17091.728979298
10.45,17092.1233674387
10.46,17092.5177555794
10.47,17092.9121437201
10.48,17093.3065318608
10.49,17093.7009200015
10.5,17094.0953081422
10.51,17094.4896962829
10.52,17094.8840844236
10.53,17095.2790654621
10.54,17095.6746891452
10.55,17096.0703128283
10.56,17096.4659365114
10.57,17096.8615601944
10.58,17097.2571838775
10.59,17097.6528075606
10.6,17098.0484312437
10.61,17098.4440549268
10.62,17098.8396786099
10.63,17099.2364122814
10.64,17099.6332774594
10.65,17100.0301426375
10.66,17100.4270078155
10.67,17100.8238729935
10.68,17101.2207381715
10.69,17101.6176033496
10.7,17102.0144685276
10.71,17102.4113337056
10.72,17102.8085834562
10.73,17103.2066961135
10.74,17103.6048087707
10.75,17104.002921428
10.76,17104.4010340852
10.77,17104.7991467424
10.78,17105.1972593997
10.79,17105.5953720569
10.8,17105.9934847142
10.81,17106.3915973714
10.82,17106.7906156608
10.83,17107.1899818134
10.84,17107.5893479661
10.85,17107.9887141188
10.86,17108.3880802714
10.87,17108.7874464241
10.88,17109.1868125767
10.89,17109.5861787294
10.9,17109.9855448821
10.91,17110.385083203
10.92,17110.7857088994
10.93,17111.1863345958
10.94,17111.5869602922
10.95,17111.9875859886
10.96,17112.388211685
10.97,17112.7888373813
10.98,17113.1894630777
10.99,17113.5900887741
11,17113.9907144705
11.01,17114.3920373951
11.02,17114.7939287158
11.03,17115.1958200366
11.04,17115.5977113573
11.05,17115.999602678
11.06,17116.4014939988
11.07,17116.8033853195
11.08,17117.2052766402
11.09,17117.6071679609
11.1,17118.0090592817
11.11,17118.4121779592
11.12,17118.8153410174
11.13,17119.2185040756
11.14,17119.6216671338
11.15,17120.024830192
11.16,17120.4279932502
11.17,17120.8311563084
11.18,17121.2343193666
11.19,17121.6374824248
11.2,17122.0411301943
11.21,17122.4455711358
11.22,17122.8500120773
11.23,17123.2544530189
11.24,17123.6588939604
11.25,17124.0633349019
11.26,17124.4677758434
11.27,17124.8722167849
11.28,17125.2766577264
11.29,17125.6810986679
11.3,17126.0865585302
11.31,17126.4922835338
11.32,17126.8980085373
11.33,17127.3037335409
11.34,17127.7094585445
11.35,17128.115183548
11.36,17128.5209085516
11.37,17128.9266335552
11.38,17129.3323585587
11.39,17129.7383515771
11.4,17130.1453668545
11.41,17130.552382132
11.42,17130.9593974095
11.43,17131.366412687
11.44,17131.7734279645
11.45,17132.1804432419
11.46,17132.5874585194
11.47,17132.9944737969
11.48,17133.4014890744
11.49,17133.8093106894
11.5,17134.217622486
11.51,17134.6259342825
11.52,17135.0342460791
11.53,17135.4425578756
11.54,17135.8508696722
11.55,17136.2591814688
11.56,17136.6674932653
11.57,17137.0758050619
11.58,17137.4841639293
11.59,17137.8937785236
11.6,17138.3033931179
11.61,17138.7130077122
11.62,17139.1226223066
11.63,17139.5322369009
11.64,17139.9418514952
11.65,17140.3514660896
11.66,17140.7610806839
11.67,17141.1706952782
11.68,17141.5808994123
11.69,17141.9918231168
11.7,17142.4027468213
11.71,17142.8136705258
11.72,17143.2245942303
11.73,17143.6355179348
11.74,17144.0464416393
11.75,17144.4573653438
11.76,17144.8682890483
11.77,17145.2792127528
11.78,17145.6912737245
11.79,17146.1035128856
11.8,17146.5157520466
11.81,17146.9279912076
11.82,17147.3402303686
11.83,17147.7524695296
11.84,17148.1647086906
11.85,17148.5769478517
11.86,17148.9891870127
11.87,17149.4017946325
11.88,17149.8153556305
11.89,17150.2289166285
11.9,17150.6424776265
11.91,17151.0560386246
11.92,17151.4695996226
11.93,17151.8831606206
11.94,17152.2967216186
11.95,17152.7102826166
11.96,17153.1238436146
11.97,17153.538325029
11.98,17153.9532142788
11.99,17154.3681035286
12,17154.7829927785
12.01,17155.1978820283
12.02,17155.6127712781
12.03,17156.027660528
12.04,17156.4425497778
12.05,17156.8574390276
12.06,17157.2724713025
12.07,17157.6886952536
12.08,17158.1049192046
12.09,17158.5211431557
12.1,17158.9373671067
12.11,17159.3535910577
12.12,17159.7698150088
12.13,17160.1860389598
12.14,17160.6022629109
12.15,17161.0184868619
12.16,17161.4354100594
12.17,17161.8529751958
12.18,17162.2705403323
12.19,17162.6881054687
12.2,17163.1056706051
12.21,17163.5232357415
12.22,17163.9408008779
12.23,17164.3583660144
12.24,17164.7759311508
12.25,17165.1934962872
12.26,17165.6123222958
12.27,17166.0312351367
12.28,17166.4501479776
12.29,17166.8690608186
12.3,17167.2879736595
12.31,17167.7068865005
12.32,17168.1257993414
12.33,17168.5447121824
12.34,17168.9636250233
12.35,17169.3830115512
12.36,17169.8032786511
12.37,17170.2235457509
12.38,17170.6438128507
12.39,17171.0640799505
12.4,17171.4843470503
12.41,17171.9046141502
12.42,17172.32488125
12.43,17172.7451483498
12.44,17173.1654154496
12.45,17173.5867222126
12.46,17174.008350161
12.47,17174.4299781095
12.48,17174.851606058
12.49,17175.2732340064
12.5,17175.6948619549
12.51,17176.1164899034
12.52,17176.5381178518
12.53,17176.9597458003
12.54,17177.381617415
12.55,17177.8046128375
12.56,17178.2276082601
12.57,17178.6506036826
12.58,17179.0735991051
12.59,17179.4965945276
12.6,17179.9195899502
12.61,17180.3425853727
12.62,17180.7655807952
12.63,17181.1885762178
12.64,17181.6123856681
12.65,17182.0367552259
12.66,17182.4611247838
12.67,17182.8854943417
12.68,17183.3098638995
12.69,17183.7342334574
12.7,17184.1586030152
12.71,17184.5829725731
12.72,17185.0073421309
12.73,17185.4317208001
12.74,17185.8574711906
12.75,17186.2832215811
12.76,17186.7089719717
12.77,17187.1347223622
12.78,17187.5604727527
12.79,17187.9862231433
12.8,17188.4119735338
12.81,17188.8377239243
12.82,17189.2634743149
12.83,17189.6898085989
12.84,17190.1169465558
12.85,17190.5440845127
12.86,17190.9712224695
12.87,17191.3983604264
12.88,17191.8254983832
12.89,17192.2526363401
12.9,17192.679774297
12.91,17193.1069122538
12.92,17193.5340502107
12.93,17193.9623524521
12.94,17194.3908847454
12.95,17194.8194170388
12.96,17195.2479493322
12.97,17195.6764816255
12.98,17196.1050139189
12.99,17196.5335462123
13,17196.9620785056
13.01,17197.390610799
13.02,17197.8194922788
13.03,17198.2494257156
13.04,17198.6793591524
13.05,17199.1092925892
13.06,17199.539226026
13.07,17199.9691594628
13.08,17200.3990928997
13.09,17200.8290263365
13.1,17201.2589597733
13.11,17201.6888932101
13.12,17202.1197607353
13.13,17202.5511021594
13.14,17202.9824435836
13.15,17203.4137850077
13.16,17203.8451264319
13.17,17204.276467856
13.18,17204.7078092802
13.19,17205.1391507043
13.2,17205.5704921285
13.21,17206.0019433842
13.22,17206.4346996768
13.23,17206.8674559694
13.24,17207.300212262
13.25,17207.7329685547
13.26,17208.1657248473
13.27,17208.5984811399
13.28,17209.0312374325
13.29,17209.4639937252
13.3,17209.8967500178
13.31,17210.3302055912
13.32,17210.7643836709
13.33,17211.1985617505
13.34,17211.6327398302
13.35,17212.0669179098
13.36,17212.5010959895
13.37,17212.9352740692
13.38,17213.3694521488
13.39,17213.8036302285
13.4,17214.2378083081
13.41,17214.6732808834
13.42,17215.1088877063
13.43,17215.5444945293
13.44,17215.9801013522
13.45,17216.4157081751
13.46,17216.851314998
13.47,17217.2869218209
13.48,17217.7225286438
13.49,17218.1581354668
13.5,17218.5942020754
13.51,17219.0312446357
13.52,17219.4682871961
13.53,17219.9053297564
13.54,17220.3423723167
13.55,17220.779414877
13.56,17221.2164574373
13.57,17221.6534999976
13.58,17222.090542558
13.59,17222.5275851183
13.6,17222.9656873197
13.61,17223.4041726497
13.62,17223.8426579797
13.63,17224.2811433097
13.64,17224.7196286397
13.65,17225.1581139697
13.66,17225.5965992997
13.67,17226.0350846297
13.68,17226.4735699597
13.69,17226.9122708156
13.7,17227.3522059859
13.71,17227.7921411562
13.72,17228.2320763265
13.73,17228.6720114968
13.74,17229.1119466672
13.75,17229.5518818375
13.76,17229.9918170078
13.77,17230.4317521781
13.78,17230.8716873485
13.79,17231.3124425783
13.8,17231.7538346982
13.81,17232.1952268181
13.82,17232.636618938
13.83,17233.0780110579
13.84,17233.5194031779
13.85,17233.9607952978
13.86,17234.4021874177
13.87,17234.8435795376
13.88,17235.2849716575
13.89,17235.7277942979
13.9,17236.1706505155
13.91,17236.6135067332
13.92,17237.0563629508
13.93,17237.4992191685
13.94,17237.9420753861
13.95,17238.3849316037
13.96,17238.8277878214
13.97,17239.270644039
13.98,17239.7140759291
13.99,17240.1584034317
14,17240.6027309343
14.01,17241.0470584368
14.02,17241.4913859394
14.03,17241.935713442
14.04,17242.3800409446
14.05,17242.8243684472
14.06,17243.2686959498
14.07,17243.7130234523
14.08,17244.1585418627
14.09,17244.6043478768
14.1,17245.0501538909
14.11,17245.495959905
14.12,17245.9417659191
14.13,17246.3875719331
14.14,17246.8333779472
14.15,17247.2791839613
14.16,17247.7249899754
14.17,17248.1711223898
14.18,17248.6184141816
14.19,17249.0657059733
14.2,17249.512997765
14.21,17249.9602895567
14.22,17250.4075813485
14.23,17250.8548731402
14.24,17251.3021649319
14.25,17251.7494567236
14.26,17252.1967485154
14.27,17252.6449867561
14.28,17253.0937716315
14.29,17253.5425565068
14.3,17253.9913413822
14.31,17254.4401262575
14.32,17254.8889111329
14.33,17255.3376960082
14.34,17255.7864808836
14.35,17256.2352657589
14.36,17256.6841227966
14.37,17257.1344081016
14.38,17257.5846934067
14.39,17258.0349787117
14.4,17258.4852640167
14.41,17258.9355493217
14.42,17259.3858346267
14.43,17259.8361199317
14.44,17260.2864052368
14.45,17260.7366905418
14.46,17261.1876729103
14.47,17261.6394660314
14.48,17262.0912591525
14.49,17262.5430522735
14.5,17262.9948453946
14.51,17263.4466385157
14.52,17263.8984316367
14.53,17264.3502247578
14.54,17264.8020178789
14.55,17265.2538109999
14.56,17265.7069322403
14.57,17266.1602406043
14.58,17266.6135489684
14.59,17267.0668573325
14.6,17267.5201656966
14.61,17267.9734740606
14.62,17268.4267824247
14.63,17268.8800907888
14.64,17269.3333991529
14.65,17269.7871501864
14.66,17270.2419812613
14.67,17270.6968123361
14.68,17271.151643411
14.69,17271.6064744859
14.7,17272.0613055608
14.71,17272.5161366356
14.72,17272.9709677105
14.73,17273.4257987854
14.74,17273.8806298603
14.75,17274.3365396132
14.76,17274.7929009077
14.77,17275.2492622023
14.78,17275.7056234968
14.79,17276.1619847914
14.8,17276.618346086
14.81,17277.0747073805
14.82,17277.5310686751
14.83,17277.9874299696
14.84,17278.4439744476
14.85,17278.901873512
14.86,17279.3597725765
14.87,17279.817671641
14.88,17280.2755707054
14.89,17280.7334697699
14.9,17281.1913688344
14.91,17281.6492678988
14.92,17282.1071669633
14.93,17282.5650660278
14.94,17283.0237892775
14.95,17283.4832337037
14.96,17283.9426781299
14.97,17284.4021225561
14.98,17284.8615669823
14.99,17285.3210114085
15,17285.7804558347
15.01,17286.2399002609
15.02,17286.6993446871
15.03,17287.1587891133
15.04,17287.6197050555
15.05,17288.0807024772
15.06,17288.5416998988
15.07,17289.0026973204
15.08,17289.463694742
15.09,17289.9246921636
15.1,17290.3856895852
