"Time","Left.Cortex"
-21.49,252644.316054971
-21.48,252642.472915869
-21.47,252640.629776767
-21.46,252638.786637664
-21.45,252636.943498562
-21.44,252635.10035946
-21.43,252633.257220358
-21.42,252631.414081255
-21.41,252629.570942153
-21.4,252627.727803051
-21.39,252625.885159935
-21.38,252624.042923632
-21.37,252622.20068733
-21.36,252620.358451028
-21.35,252618.516214725
-21.34,252616.673978423
-21.33,252614.831742121
-21.32,252612.989505818
-21.31,252611.147269516
-21.3,252609.305033214
-21.29,252607.463658757
-21.28,252605.622316863
-21.27,252603.78097497
-21.26,252601.939633077
-21.25,252600.098291184
-21.24,252598.25694929
-21.23,252596.415607397
-21.22,252594.574265504
-21.21,252592.73292361
-21.2,252590.891916457
-21.19,252589.051460594
-21.18,252587.211004731
-21.17,252585.370548868
-21.16,252583.530093004
-21.15,252581.689637141
-21.14,252579.849181278
-21.13,252578.008725415
-21.12,252576.168269551
-21.11,252574.327813688
-21.1,252572.488052937
-21.09,252570.648474736
-21.08,252568.808896535
-21.07,252566.969318335
-21.06,252565.129740134
-21.05,252563.290161934
-21.04,252561.450583733
-21.03,252559.611005532
-21.02,252557.771427332
-21.01,252555.93202839
-21,252554.093319496
-20.99,252552.254610603
-20.98,252550.415901709
-20.97,252548.577192815
-20.96,252546.738483921
-20.95,252544.899775028
-20.94,252543.061066134
-20.93,252541.22235724
-20.92,252539.383648346
-20.91,252537.545473607
-20.9,252535.707625675
-20.89,252533.869777744
-20.88,252532.031929813
-20.87,252530.194081882
-20.86,252528.35623395
-20.85,252526.518386019
-20.84,252524.680538088
-20.83,252522.842690157
-20.82,252521.004871744
-20.81,252519.167876442
-20.8,252517.33088114
-20.79,252515.493885838
-20.78,252513.656890537
-20.77,252511.819895235
-20.76,252509.982899933
-20.75,252508.145904631
-20.74,252506.30890933
-20.73,252504.471914028
-20.72,252502.635297673
-20.71,252500.799146679
-20.7,252498.962995685
-20.69,252497.126844691
-20.68,252495.290693697
-20.67,252493.454542703
-20.66,252491.618391709
-20.65,252489.782240715
-20.64,252487.946089721
-20.63,252486.109938727
-20.62,252484.274509225
-20.61,252482.439194228
-20.6,252480.603879231
-20.59,252478.768564234
-20.58,252476.933249237
-20.57,252475.09793424
-20.56,252473.262619243
-20.55,252471.427304246
-20.54,252469.591989249
-20.53,252467.75690372
-20.52,252465.922416421
-20.51,252464.087929121
-20.5,252462.253441821
-20.49,252460.418954522
-20.48,252458.584467222
-20.47,252456.749979922
-20.46,252454.915492623
-20.45,252453.081005323
-20.44,252451.246518023
-20.43,252449.412597298
-20.42,252447.578929407
-20.41,252445.745261516
-20.4,252443.911593625
-20.39,252442.077925734
-20.38,252440.244257842
-20.37,252438.410589951
-20.36,252436.57692206
-20.35,252434.743254169
-20.34,252432.909671973
-20.33,252431.076815212
-20.32,252429.243958452
-20.31,252427.411101691
-20.3,252425.578244931
-20.29,252423.74538817
-20.28,252421.91253141
-20.27,252420.079674649
-20.26,252418.246817889
-20.25,252416.413961128
-20.24,252414.581521739
-20.23,252412.749467842
-20.22,252410.917413945
-20.21,252409.085360047
-20.2,252407.25330615
-20.19,252405.421252253
-20.18,252403.589198355
-20.17,252401.757144458
-20.16,252399.925090561
-20.15,252398.093036663
-20.14,252396.261724976
-20.13,252394.430465685
-20.12,252392.599206394
-20.11,252390.767947103
-20.1,252388.936687812
-20.09,252387.105428521
-20.08,252385.274169231
-20.07,252383.44290994
-20.06,252381.611650649
-20.05,252379.78066522
-20.04,252377.950192289
-20.03,252376.119719358
-20.02,252374.289246427
-20.01,252372.458773496
-20,252370.628300566
-19.99,252368.797827635
-19.98,252366.967354704
-19.97,252365.136881773
-19.96,252363.306408842
-19.95,252361.476529208
-19.94,252359.646834402
-19.93,252357.817139595
-19.92,252355.987444788
-19.91,252354.157749981
-19.9,252352.328055174
-19.89,252350.498360367
-19.88,252348.668665561
-19.87,252346.838970754
-19.86,252345.00941197
-19.85,252343.180487061
-19.84,252341.351562153
-19.83,252339.522637244
-19.82,252337.693712336
-19.81,252335.864787427
-19.8,252334.035862518
-19.79,252332.20693761
-19.78,252330.378012701
-19.77,252328.549087792
-19.76,252326.720612949
-19.75,252324.892449723
-19.74,252323.064286496
-19.73,252321.23612327
-19.72,252319.407960044
-19.71,252317.579796818
-19.7,252315.751633592
-19.69,252313.923470366
-19.68,252312.09530714
-19.67,252310.267147748
-19.66,252308.439737998
-19.65,252306.612328249
-19.64,252304.7849185
-19.63,252302.95750875
-19.62,252301.130099001
-19.61,252299.302689252
-19.6,252297.475279502
-19.59,252295.647869753
-19.58,252293.820460004
-19.57,252291.993362746
-19.56,252290.166698278
-19.55,252288.340033809
-19.54,252286.513369341
-19.53,252284.686704873
-19.52,252282.860040404
-19.51,252281.033375936
-19.5,252279.206711468
-19.49,252277.380046999
-19.48,252275.553382531
-19.47,252273.727332431
-19.46,252271.901405058
-19.45,252270.075477684
-19.44,252268.249550311
-19.43,252266.423622937
-19.42,252264.597695564
-19.41,252262.771768191
-19.4,252260.945840817
-19.39,252259.119913444
-19.38,252257.294166627
-19.37,252255.468968173
-19.36,252253.643769718
-19.35,252251.818571263
-19.34,252249.993372808
-19.33,252248.168174353
-19.32,252246.342975898
-19.31,252244.517777443
-19.3,252242.692578989
-19.29,252240.867380534
-19.28,252239.042659152
-19.27,252237.218181449
-19.26,252235.393703746
-19.25,252233.569226043
-19.24,252231.74474834
-19.23,252229.920270637
-19.22,252228.095792934
-19.21,252226.271315231
-19.2,252224.446837527
-19.19,252222.622414064
-19.18,252220.798648956
-19.17,252218.974883847
-19.16,252217.151118738
-19.15,252215.327353629
-19.14,252213.503588521
-19.13,252211.679823412
-19.12,252209.856058303
-19.11,252208.032293194
-19.1,252206.208528086
-19.09,252204.385108382
-19.08,252202.56204772
-19.07,252200.738987058
-19.06,252198.915926395
-19.05,252197.092865733
-19.04,252195.26980507
-19.03,252193.446744408
-19.02,252191.623683745
-19.01,252189.800623083
-19,252187.97756242
-18.99,252186.155131587
-18.98,252184.332767232
-18.97,252182.510402877
-18.96,252180.688038523
-18.95,252178.865674168
-18.94,252177.043309813
-18.93,252175.220945458
-18.92,252173.398581103
-18.91,252171.576216748
-18.9,252169.754071738
-18.89,252167.932395561
-18.88,252166.110719384
-18.87,252164.289043207
-18.86,252162.467367029
-18.85,252160.645690852
-18.84,252158.824014675
-18.83,252157.002338498
-18.82,252155.180662321
-18.81,252153.358986144
-18.8,252151.537808407
-18.79,252149.716812287
-18.78,252147.895816167
-18.77,252146.074820047
-18.76,252144.253823927
-18.75,252142.432827807
-18.74,252140.611831687
-18.73,252138.790835567
-18.72,252136.969839447
-18.71,252135.1489422
-18.7,252133.328618025
-18.69,252131.508293851
-18.68,252129.687969676
-18.67,252127.867645501
-18.66,252126.047321327
-18.65,252124.226997152
-18.64,252122.406672977
-18.63,252120.586348802
-18.62,252118.766024628
-18.61,252116.946073101
-18.6,252115.126412769
-18.59,252113.306752437
-18.58,252111.487092104
-18.57,252109.667431772
-18.56,252107.847771439
-18.55,252106.028111107
-18.54,252104.208450775
-18.53,252102.388790442
-18.52,252100.56913011
-18.51,252098.750109497
-18.5,252096.931104912
-18.49,252095.112100328
-18.48,252093.293095744
-18.47,252091.47409116
-18.46,252089.655086575
-18.45,252087.836081991
-18.44,252086.017077407
-18.43,252084.198072822
-18.42,252082.379320672
-18.41,252080.56096375
-18.4,252078.742606828
-18.39,252076.924249906
-18.38,252075.105892984
-18.37,252073.287536062
-18.36,252071.46917914
-18.35,252069.650822218
-18.34,252067.832465296
-18.33,252066.014108374
-18.32,252064.196265658
-18.31,252062.378548321
-18.3,252060.560830984
-18.29,252058.743113647
-18.28,252056.92539631
-18.27,252055.107678973
-18.26,252053.289961636
-18.25,252051.472244299
-18.24,252049.654526962
-18.23,252047.836947405
-18.22,252046.019861585
-18.21,252044.202775764
-18.2,252042.385689943
-18.19,252040.568604122
-18.18,252038.751518302
-18.17,252036.934432481
-18.16,252035.11734666
-18.15,252033.300260839
-18.14,252031.483175019
-18.13,252029.666483458
-18.12,252027.850021093
-18.11,252026.033558727
-18.1,252024.217096362
-18.09,252022.400633997
-18.08,252020.584171632
-18.07,252018.767709267
-18.06,252016.951246901
-18.05,252015.134784536
-18.04,252013.318350839
-18.03,252011.502503877
-18.02,252009.686656915
-18.01,252007.870809952
-18,252006.05496299
-17.99,252004.239116028
-17.98,252002.423269066
-17.97,252000.607422104
-17.96,251998.791575142
-17.95,251996.975728179
-17.94,251995.160161082
-17.93,251993.344921478
-17.92,251991.529681875
-17.91,251989.714442271
-17.9,251987.899202668
-17.89,251986.083963064
-17.88,251984.26872346
-17.87,251982.453483857
-17.86,251980.638244253
-17.85,251978.82300465
-17.84,251977.00828945
-17.83,251975.193649169
-17.82,251973.379008887
-17.81,251971.564368606
-17.8,251969.749728324
-17.79,251967.935088043
-17.78,251966.120447761
-17.77,251964.30580748
-17.76,251962.491167198
-17.75,251960.676697919
-17.74,251958.862648931
-17.73,251957.048599943
-17.72,251955.234550955
-17.71,251953.420501967
-17.7,251951.606452979
-17.69,251949.79240399
-17.68,251947.978355002
-17.67,251946.164306014
-17.66,251944.350257026
-17.65,251942.536618316
-17.64,251940.7231526
-17.63,251938.909686884
-17.62,251937.096221168
-17.61,251935.282755453
-17.6,251933.469289737
-17.59,251931.655824021
-17.58,251929.842358305
-17.57,251928.02889259
-17.56,251926.215494532
-17.55,251924.402604075
-17.54,251922.589713618
-17.53,251920.776823162
-17.52,251918.963932705
-17.51,251917.151042248
-17.5,251915.338151791
-17.49,251913.525261335
-17.48,251911.712370878
-17.47,251909.899480421
-17.46,251908.08689164
-17.45,251906.274568437
-17.44,251904.462245233
-17.43,251902.64992203
-17.42,251900.837598826
-17.41,251899.025275623
-17.4,251897.212952419
-17.39,251895.400629216
-17.38,251893.588306012
-17.37,251891.775982809
-17.36,251889.964188674
-17.35,251888.152424725
-17.34,251886.340660776
-17.33,251884.528896827
-17.32,251882.717132879
-17.31,251880.90536893
-17.3,251879.093604981
-17.29,251877.281841032
-17.28,251875.470077084
-17.27,251873.658511716
-17.26,251871.847299031
-17.25,251870.036086346
-17.24,251868.224873661
-17.23,251866.413660976
-17.22,251864.60244829
-17.21,251862.791235605
-17.2,251860.98002292
-17.19,251859.168810235
-17.18,251857.35759755
-17.17,251855.5468056
-17.16,251853.736136194
-17.15,251851.925466788
-17.14,251850.114797383
-17.13,251848.304127977
-17.12,251846.493458572
-17.11,251844.682789166
-17.1,251842.872119761
-17.09,251841.061450355
-17.08,251839.25088193
-17.07,251837.440747827
-17.06,251835.630613724
-17.05,251833.820479621
-17.04,251832.010345519
-17.03,251830.200211416
-17.02,251828.390077313
-17.01,251826.57994321
-17,251824.769809108
-16.99,251822.959675005
-16.98,251821.149858803
-16.97,251819.340252033
-16.96,251817.530645263
-16.95,251815.721038493
-16.94,251813.911431723
-16.93,251812.101824953
-16.92,251810.292218183
-16.91,251808.482611413
-16.9,251806.673004644
-16.89,251804.86340673
-16.88,251803.05431933
-16.87,251801.24523193
-16.86,251799.43614453
-16.85,251797.62705713
-16.84,251795.81796973
-16.83,251794.00888233
-16.82,251792.19979493
-16.81,251790.390707529
-16.8,251788.581620129
-16.79,251786.77275328
-16.78,251784.964177294
-16.77,251783.155601307
-16.76,251781.347025321
-16.75,251779.538449334
-16.74,251777.729873348
-16.73,251775.921297361
-16.72,251774.112721375
-16.71,251772.304145388
-16.7,251770.495569402
-16.69,251768.687419076
-16.68,251766.879346553
-16.67,251765.071274031
-16.66,251763.263201508
-16.65,251761.455128986
-16.64,251759.647056463
-16.63,251757.838983941
-16.62,251756.030911418
-16.61,251754.222838896
-16.6,251752.414895045
-16.59,251750.607318043
-16.58,251748.799741041
-16.57,251746.99216404
-16.56,251745.184587038
-16.55,251743.377010037
-16.54,251741.569433035
-16.53,251739.761856034
-16.52,251737.954279032
-16.51,251736.146702031
-16.5,251734.3394536
-16.49,251732.532364183
-16.48,251730.725274765
-16.47,251728.918185348
-16.46,251727.111095931
-16.45,251725.304006514
-16.44,251723.496917097
-16.43,251721.68982768
-16.42,251719.882738262
-16.41,251718.075691093
-16.4,251716.26908133
-16.39,251714.462471567
-16.38,251712.655861804
-16.37,251710.849252041
-16.36,251709.042642278
-16.35,251707.236032515
-16.34,251705.429422752
-16.33,251703.622812989
-16.32,251701.816203226
-16.31,251700.009830406
-16.3,251698.203692373
-16.29,251696.397554341
-16.28,251694.591416308
-16.27,251692.785278275
-16.26,251690.979140242
-16.25,251689.173002209
-16.24,251687.366864176
-16.23,251685.560726143
-16.22,251683.75458811
-16.21,251681.948875158
-16.2,251680.143200937
-16.19,251678.337526717
-16.18,251676.531852496
-16.17,251674.726178275
-16.16,251672.920504055
-16.15,251671.114829834
-16.14,251669.309155614
-16.13,251667.503481393
-16.12,251665.697957938
-16.11,251663.892739618
-16.1,251662.087521298
-16.09,251660.282302978
-16.08,251658.477084658
-16.07,251656.671866338
-16.06,251654.866648017
-16.05,251653.061429697
-16.04,251651.256211377
-16.03,251649.450993057
-16.02,251647.64610845
-16.01,251645.841338124
-16,251644.036567799
-15.99,251642.231797474
-15.98,251640.427027148
-15.97,251638.622256823
-15.96,251636.817486497
-15.95,251635.012716172
-15.94,251633.207945847
-15.93,251631.403245544
-15.92,251629.598915313
-15.91,251627.794585083
-15.9,251625.990254852
-15.89,251624.185924621
-15.88,251622.38159439
-15.87,251620.577264159
-15.86,251618.772933929
-15.85,251616.968603698
-15.84,251615.164273467
-15.83,251613.360191023
-15.82,251611.556292992
-15.81,251609.752394962
-15.8,251607.948496931
-15.79,251606.144598901
-15.78,251604.34070087
-15.77,251602.53680284
-15.76,251600.732904809
-15.75,251598.929006779
-15.74,251597.125108748
-15.73,251595.321629734
-15.72,251593.518156015
-15.71,251591.714682296
-15.7,251589.911208577
-15.69,251588.107734858
-15.68,251586.304261139
-15.67,251584.50078742
-15.66,251582.697313701
-15.65,251580.893839982
-15.64,251579.090533553
-15.63,251577.287476263
-15.62,251575.484418972
-15.61,251573.681361682
-15.6,251571.878304391
-15.59,251570.075247101
-15.58,251568.27218981
-15.57,251566.46913252
-15.56,251564.666075229
-15.55,251562.863017939
-15.54,251561.060293998
-15.53,251559.257645258
-15.52,251557.454996518
-15.51,251555.652347778
-15.5,251553.849699038
-15.49,251552.047050298
-15.48,251550.244401558
-15.47,251548.441752819
-15.46,251546.639104079
-15.45,251544.83654755
-15.44,251543.034299488
-15.43,251541.232051426
-15.42,251539.429803365
-15.41,251537.627555303
-15.4,251535.825307241
-15.39,251534.02305918
-15.38,251532.220811118
-15.37,251530.418563057
-15.36,251528.616314995
-15.35,251526.814320038
-15.34,251525.012464787
-15.33,251523.210609537
-15.32,251521.408754286
-15.31,251519.606899035
-15.3,251517.805043785
-15.29,251516.003188534
-15.28,251514.201333283
-15.27,251512.399478033
-15.26,251510.59764532
-15.25,251508.796175018
-15.24,251506.994704716
-15.23,251505.193234414
-15.22,251503.391764112
-15.21,251501.590293811
-15.2,251499.788823509
-15.19,251497.987353207
-15.18,251496.185882905
-15.17,251494.384412603
-15.16,251492.583120573
-15.15,251490.782027363
-15.14,251488.980934152
-15.13,251487.179840942
-15.12,251485.378747732
-15.11,251483.577654522
-15.1,251481.776561312
-15.09,251479.975468102
-15.08,251478.174374891
-15.07,251476.373281681
-15.06,251474.572515972
-15.05,251472.771792001
-15.04,251470.97106803
-15.03,251469.170344059
-15.02,251467.369620089
-15.01,251465.568896118
-15,251463.768172147
-14.99,251461.967448177
-14.98,251460.166724206
-14.97,251458.366109074
-14.96,251456.565746495
-14.95,251454.765383916
-14.94,251452.965021338
-14.93,251451.164658759
-14.92,251449.36429618
-14.91,251447.563933602
-14.9,251445.763571023
-14.89,251443.963208444
-14.88,251442.162845866
-14.87,251440.362736206
-14.86,251438.562727177
-14.85,251436.762718147
-14.84,251434.962709118
-14.83,251433.162700088
-14.82,251431.362691059
-14.81,251429.56268203
-14.8,251427.762673
-14.79,251425.962663971
-14.78,251424.162699737
-14.77,251422.363036419
-14.76,251420.563373101
-14.75,251418.763709783
-14.74,251416.964046464
-14.73,251415.164383146
-14.72,251413.364719828
-14.71,251411.56505651
-14.7,251409.765393191
-14.69,251407.965729873
-14.68,251406.166250287
-14.67,251404.366924846
-14.66,251402.567599405
-14.65,251400.768273964
-14.64,251398.968948524
-14.63,251397.169623083
-14.62,251395.370297642
-14.61,251393.570972201
-14.6,251391.77164676
-14.59,251389.97232132
-14.58,251388.173312061
-14.57,251386.374316668
-14.56,251384.575321276
-14.55,251382.776325883
-14.54,251380.977330491
-14.53,251379.178335098
-14.52,251377.379339706
-14.51,251375.580344313
-14.5,251373.781348921
-14.49,251371.982473457
-14.48,251370.183800288
-14.47,251368.385127119
-14.46,251366.586453949
-14.45,251364.78778078
-14.44,251362.989107611
-14.43,251361.190434441
-14.42,251359.391761272
-14.41,251357.593088103
-14.4,251355.794414933
-14.39,251353.99598901
-14.38,251352.197630243
-14.37,251350.399271476
-14.36,251348.600912709
-14.35,251346.802553942
-14.34,251345.004195175
-14.33,251343.205836408
-14.32,251341.407477641
-14.31,251339.609118875
-14.3,251337.81082161
-14.29,251336.012769429
-14.28,251334.214717248
-14.27,251332.416665067
-14.26,251330.618612885
-14.25,251328.820560704
-14.24,251327.022508523
-14.23,251325.224456342
-14.22,251323.42640416
-14.21,251321.628351979
-14.2,251319.830483487
-14.19,251318.032730079
-14.18,251316.23497667
-14.17,251314.437223262
-14.16,251312.639469854
-14.15,251310.841716446
-14.14,251309.043963037
-14.13,251307.246209629
-14.12,251305.448456221
-14.11,251303.650711255
-14.1,251301.853248811
-14.09,251300.055786367
-14.08,251298.258323923
-14.07,251296.460861479
-14.06,251294.663399034
-14.05,251292.86593659
-14.04,251291.068474146
-14.03,251289.271011702
-14.02,251287.473549258
-14.01,251285.676212316
-14,251283.879033031
-13.99,251282.081853746
-13.98,251280.28467446
-13.97,251278.487495175
-13.96,251276.69031589
-13.95,251274.893136605
-13.94,251273.09595732
-13.93,251271.298778035
-13.92,251269.50159875
-13.91,251267.704655564
-13.9,251265.907751636
-13.89,251264.110847708
-13.88,251262.313943781
-13.87,251260.517039853
-13.86,251258.720135926
-13.85,251256.923231998
-13.84,251255.126328071
-13.83,251253.329424143
-13.82,251251.532592894
-13.81,251249.735956526
-13.8,251247.939320158
-13.79,251246.14268379
-13.78,251244.346047422
-13.77,251242.549411055
-13.76,251240.752774687
-13.75,251238.956138319
-13.74,251237.159501951
-13.73,251235.362865584
-13.72,251233.566407373
-13.71,251231.77003077
-13.7,251229.973654168
-13.69,251228.177277566
-13.68,251226.380900963
-13.67,251224.584524361
-13.66,251222.788147758
-13.65,251220.991771156
-13.64,251219.195394554
-13.63,251217.39904316
-13.62,251215.602918532
-13.61,251213.806793904
-13.6,251212.010669276
-13.59,251210.214544648
-13.58,251208.41842002
-13.57,251206.622295392
-13.56,251204.826170763
-13.55,251203.030046135
-13.54,251201.233921507
-13.53,251199.437922452
-13.52,251197.642042011
-13.51,251195.84616157
-13.5,251194.050281128
-13.49,251192.254400687
-13.48,251190.458520245
-13.47,251188.662639804
-13.46,251186.866759363
-13.45,251185.070878921
