"Time","Brain.Stem"
-18.18,18870.4832592393
-18.17,18870.4877516286
-18.16,18870.4922440179
-18.15,18870.4967364072
-18.14,18870.5012287965
-18.13,18870.5057134765
-18.12,18870.5101936748
-18.11,18870.5146738731
-18.1,18870.5191540714
-18.09,18870.5236342697
-18.08,18870.528114468
-18.07,18870.5325946663
-18.06,18870.5370748646
-18.05,18870.5415550629
-18.04,18870.5460347008
-18.03,18870.5505028687
-18.02,18870.5549710367
-18.01,18870.5594392046
-18,18870.5639073726
-17.99,18870.5683755405
-17.98,18870.5728437085
-17.97,18870.5773118765
-17.96,18870.5817800444
-17.95,18870.5862482124
-17.94,18870.5907109104
-17.93,18870.5951672075
-17.92,18870.5996235047
-17.91,18870.6040798018
-17.9,18870.6085360989
-17.89,18870.6129923961
-17.88,18870.6174486932
-17.87,18870.6219049904
-17.86,18870.6263612875
-17.85,18870.6308175846
-17.84,18870.6352636335
-17.83,18870.6397082182
-17.82,18870.644152803
-17.81,18870.6485973877
-17.8,18870.6530419725
-17.79,18870.6574865573
-17.78,18870.661931142
-17.77,18870.6663757267
-17.76,18870.6708203115
-17.75,18870.6752615545
-17.74,18870.6796945842
-17.73,18870.6841276139
-17.72,18870.6885606436
-17.71,18870.6929936733
-17.7,18870.697426703
-17.69,18870.7018597327
-17.68,18870.7062927624
-17.67,18870.7107257921
-17.66,18870.7151588219
-17.65,18870.7195838336
-17.64,18870.7240054645
-17.63,18870.7284270954
-17.62,18870.7328487264
-17.61,18870.7372703573
-17.6,18870.7416919882
-17.59,18870.7461136192
-17.58,18870.7505352501
-17.57,18870.754956881
-17.56,18870.7593771896
-17.55,18870.763787577
-17.54,18870.7681979644
-17.53,18870.7726083517
-17.52,18870.7770187391
-17.51,18870.7814291265
-17.5,18870.7858395139
-17.49,18870.7902499013
-17.48,18870.7946602887
-17.47,18870.799070676
-17.46,18870.8034751659
-17.45,18870.8078744639
-17.44,18870.812273762
-17.43,18870.81667306
-17.42,18870.821072358
-17.41,18870.825471656
-17.4,18870.8298709541
-17.39,18870.8342702521
-17.38,18870.8386695501
-17.37,18870.8430688481
-17.36,18870.8474578002
-17.35,18870.8518461621
-17.34,18870.8562345239
-17.33,18870.8606228857
-17.32,18870.8650112476
-17.31,18870.8693996094
-17.3,18870.8737879712
-17.29,18870.8781763331
-17.28,18870.8825646949
-17.27,18870.886949172
-17.26,18870.8913267498
-17.25,18870.8957043276
-17.24,18870.9000819054
-17.23,18870.9044594832
-17.22,18870.908837061
-17.21,18870.9132146388
-17.2,18870.9175922166
-17.19,18870.9219697944
-17.18,18870.9263473722
-17.17,18870.9307167155
-17.16,18870.9350836605
-17.15,18870.9394506054
-17.14,18870.9438175504
-17.13,18870.9481844953
-17.12,18870.9525514403
-17.11,18870.9569183852
-17.1,18870.9612853301
-17.09,18870.9656522751
-17.08,18870.9700172426
-17.07,18870.9743737049
-17.06,18870.9787301672
-17.05,18870.9830866294
-17.04,18870.9874430917
-17.03,18870.991799554
-17.02,18870.9961560163
-17.01,18871.0005124786
-17,18871.0048689409
-16.99,18871.0092254032
-16.98,18871.013575636
-16.97,18871.0179217649
-16.96,18871.0222678937
-16.95,18871.0266140226
-16.94,18871.0309601515
-16.93,18871.0353062804
-16.92,18871.0396524093
-16.91,18871.0439985381
-16.9,18871.048344667
-16.89,18871.0526906222
-16.88,18871.057026566
-16.87,18871.0613625097
-16.86,18871.0656984535
-16.85,18871.0700343972
-16.84,18871.074370341
-16.83,18871.0787062848
-16.82,18871.0830422285
-16.81,18871.0873781723
-16.8,18871.091714116
-16.79,18871.0960457309
-16.78,18871.1003716369
-16.77,18871.104697543
-16.76,18871.109023449
-16.75,18871.113349355
-16.74,18871.117675261
-16.73,18871.122001167
-16.72,18871.126327073
-16.71,18871.1306529791
-16.7,18871.1349788851
-16.69,18871.1392964284
-16.68,18871.1436124431
-16.67,18871.1479284578
-16.66,18871.1522444725
-16.65,18871.1565604873
-16.64,18871.160876502
-16.63,18871.1651925167
-16.62,18871.1695085314
-16.61,18871.1738245462
-16.6,18871.1781380302
-16.59,18871.1824442992
-16.58,18871.1867505682
-16.57,18871.1910568372
-16.56,18871.1953631062
-16.55,18871.1996693752
-16.54,18871.2039756442
-16.53,18871.2082819132
-16.52,18871.2125881822
-16.51,18871.2168944512
-16.5,18871.2211942503
-16.49,18871.2254909182
-16.48,18871.2297875862
-16.47,18871.2340842541
-16.46,18871.238380922
-16.45,18871.24267759
-16.44,18871.2469742579
-16.43,18871.2512709258
-16.42,18871.2555675938
-16.41,18871.2598634287
-16.4,18871.2641506394
-16.39,18871.2684378501
-16.38,18871.2727250608
-16.37,18871.2770122715
-16.36,18871.2812994821
-16.35,18871.2855866928
-16.34,18871.2898739035
-16.33,18871.2941611142
-16.32,18871.2984483249
-16.31,18871.3027308571
-16.3,18871.3070087535
-16.29,18871.3112866499
-16.28,18871.3155645462
-16.27,18871.3198424426
-16.26,18871.324120339
-16.25,18871.3283982354
-16.24,18871.3326761317
-16.23,18871.3369540281
-16.22,18871.3412319245
-16.21,18871.3455014146
-16.2,18871.3497701388
-16.19,18871.354038863
-16.18,18871.3583075871
-16.17,18871.3625763113
-16.16,18871.3668450355
-16.15,18871.3711137597
-16.14,18871.3753824838
-16.13,18871.379651208
-16.12,18871.3839169457
-16.11,18871.3881766389
-16.1,18871.3924363322
-16.09,18871.3966960254
-16.08,18871.4009557187
-16.07,18871.4052154119
-16.06,18871.4094751052
-16.05,18871.4137347984
-16.04,18871.4179944917
-16.03,18871.4222541849
-16.02,18871.4265072556
-16.01,18871.4307580584
-16,18871.4350088612
-15.99,18871.439259664
-15.98,18871.4435104668
-15.97,18871.4477612695
-15.96,18871.4520120723
-15.95,18871.4562628751
-15.94,18871.4605136779
-15.93,18871.4647630884
-15.92,18871.4690051403
-15.91,18871.4732471923
-15.9,18871.4774892443
-15.89,18871.4817312963
-15.88,18871.4859733483
-15.87,18871.4902154003
-15.86,18871.4944574523
-15.85,18871.4986995042
-15.84,18871.5029415562
-15.83,18871.5071786709
-15.82,18871.5114121109
-15.81,18871.515645551
-15.8,18871.5198789911
-15.79,18871.5241124311
-15.78,18871.5283458712
-15.77,18871.5325793113
-15.76,18871.5368127513
-15.75,18871.5410461914
-15.74,18871.5452796314
-15.73,18871.5495047034
-15.72,18871.5537296697
-15.71,18871.5579546359
-15.7,18871.5621796022
-15.69,18871.5664045684
-15.68,18871.5706295347
-15.67,18871.5748545009
-15.66,18871.5790794672
-15.65,18871.5833044334
-15.64,18871.5875260507
-15.63,18871.5917426804
-15.62,18871.5959593102
-15.61,18871.60017594
-15.6,18871.6043925697
-15.59,18871.6086091995
-15.58,18871.6128258293
-15.57,18871.617042459
-15.56,18871.6212590888
-15.55,18871.6254757186
-15.54,18871.6296856578
-15.53,18871.6338940877
-15.52,18871.6381025176
-15.51,18871.6423109475
-15.5,18871.6465193773
-15.49,18871.6507278072
-15.48,18871.6549362371
-15.47,18871.659144667
-15.46,18871.6633530969
-15.45,18871.6675596709
-15.44,18871.6717600368
-15.43,18871.6759604027
-15.42,18871.6801607686
-15.41,18871.6843611344
-15.4,18871.6885615003
-15.39,18871.6927618662
-15.38,18871.696962232
-15.37,18871.7011625979
-15.36,18871.7053629638
-15.35,18871.7095582207
-15.34,18871.7137506577
-15.33,18871.7179430947
-15.32,18871.7221355317
-15.31,18871.7263279687
-15.3,18871.7305204057
-15.29,18871.7347128427
-15.28,18871.7389052797
-15.27,18871.7430977167
-15.26,18871.7472896974
-15.25,18871.7514743399
-15.24,18871.7556589825
-15.23,18871.759843625
-15.22,18871.7640282676
-15.21,18871.7682129102
-15.2,18871.7723975527
-15.19,18871.7765821953
-15.18,18871.7807668378
-15.17,18871.7849514804
-15.16,18871.7891325013
-15.15,18871.7933094832
-15.14,18871.7974864651
-15.13,18871.8016634469
-15.12,18871.8058404288
-15.11,18871.8100174107
-15.1,18871.8141943925
-15.09,18871.8183713744
-15.08,18871.8225483562
-15.07,18871.8267253381
-15.06,18871.8308956433
-15.05,18871.8350650975
-15.04,18871.8392345517
-15.03,18871.8434040059
-15.02,18871.8475734602
-15.01,18871.8517429144
-15,18871.8559123686
-14.99,18871.8600818228
-14.98,18871.8642512771
-14.97,18871.8684185041
-14.96,18871.8725805631
-14.95,18871.876742622
-14.94,18871.880904681
-14.93,18871.88506674
-14.92,18871.889228799
-14.91,18871.893390858
-14.9,18871.8975529169
-14.89,18871.9017149759
-14.88,18871.9058770349
-14.87,18871.9100338978
-14.86,18871.9141886932
-14.85,18871.9183434887
-14.84,18871.9224982841
-14.83,18871.9266530796
-14.82,18871.9308078751
-14.81,18871.9349626705
-14.8,18871.939117466
-14.79,18871.9432722615
-14.78,18871.9474261327
-14.77,18871.9515737958
-14.76,18871.9557214588
-14.75,18871.9598691218
-14.74,18871.9640167849
-14.73,18871.9681644479
-14.72,18871.9723121109
-14.71,18871.976459774
-14.7,18871.980607437
-14.69,18871.9847551001
-14.68,18871.9888989555
-14.67,18871.9930396166
-14.66,18871.9971802777
-14.65,18872.0013209388
-14.64,18872.0054615998
-14.63,18872.0096022609
-14.62,18872.013742922
-14.61,18872.017883583
-14.6,18872.0220242441
-14.59,18872.0261649052
-14.58,18872.0302989828
-14.57,18872.0344327718
-14.56,18872.0385665607
-14.55,18872.0427003496
-14.54,18872.0468341386
-14.53,18872.0509679275
-14.52,18872.0551017164
-14.51,18872.0592355054
-14.5,18872.0633692943
-14.49,18872.0675005736
-14.48,18872.0716276196
-14.47,18872.0757546657
-14.46,18872.0798817117
-14.45,18872.0840087577
-14.44,18872.0881358038
-14.43,18872.0922628498
-14.42,18872.0963898958
-14.41,18872.1005169419
-14.4,18872.1046439879
-14.39,18872.1087658325
-14.38,18872.1128862643
-14.37,18872.117006696
-14.36,18872.1211271278
-14.35,18872.1252475596
-14.34,18872.1293679913
-14.33,18872.1334884231
-14.32,18872.1376088549
-14.31,18872.1417292866
-14.3,18872.1458484172
-14.29,18872.1499623628
-14.28,18872.1540763083
-14.27,18872.1581902539
-14.26,18872.1623041994
-14.25,18872.166418145
-14.24,18872.1705320905
-14.23,18872.1746460361
-14.22,18872.1787599816
-14.21,18872.1828739272
-14.2,18872.1869839633
-14.19,18872.1910915501
-14.18,18872.1951991369
-14.17,18872.1993067238
-14.16,18872.2034143106
-14.15,18872.2075218974
-14.14,18872.2116294842
-14.13,18872.215737071
-14.12,18872.2198446578
-14.11,18872.2239520638
-14.1,18872.2280534188
-14.09,18872.2321547738
-14.08,18872.2362561288
-14.07,18872.2403574838
-14.06,18872.2444588388
-14.05,18872.2485601938
-14.04,18872.2526615488
-14.03,18872.2567629038
-14.02,18872.2608642588
-14.01,18872.2649629077
-14,18872.2690581572
-13.99,18872.2731534068
-13.98,18872.2772486563
-13.97,18872.2813439059
-13.96,18872.2854391554
-13.95,18872.289534405
-13.94,18872.2936296545
-13.93,18872.2977249041
-13.92,18872.3018201536
-13.91,18872.3059102761
-13.9,18872.309999546
-13.89,18872.3140888159
-13.88,18872.3181780859
-13.87,18872.3222673558
-13.86,18872.3263566257
-13.85,18872.3304458957
-13.84,18872.3345351656
-13.83,18872.3386244355
-13.82,18872.3427121152
-13.81,18872.3467955309
-13.8,18872.3508789465
-13.79,18872.3549623621
-13.78,18872.3590457778
-13.77,18872.3631291934
-13.76,18872.367212609
-13.75,18872.3712960247
-13.74,18872.3753794403
-13.73,18872.3794628559
-13.72,18872.383542342
-13.71,18872.3876200282
-13.7,18872.3916977143
-13.69,18872.3957754004
-13.68,18872.3998530865
-13.67,18872.4039307726
-13.66,18872.4080084588
-13.65,18872.4120861449
-13.64,18872.416163831
-13.63,18872.4202409564
-13.62,18872.4243130373
-13.61,18872.4283851182
-13.6,18872.4324571991
-13.59,18872.43652928
-13.58,18872.4406013609
-13.57,18872.4446734418
-13.56,18872.4487455227
-13.55,18872.4528176036
-13.54,18872.4568896845
-13.53,18872.4609589466
-13.52,18872.4650255461
-13.51,18872.4690921456
-13.5,18872.4731587451
-13.49,18872.4772253446
-13.48,18872.4812919441
-13.47,18872.4853585436
-13.46,18872.4894251431
-13.45,18872.4934917426
-13.44,18872.4975583421
-13.43,18872.5016199669
-13.42,18872.5056812083
-13.41,18872.5097424497
-13.4,18872.5138036911
-13.39,18872.5178649326
-13.38,18872.521926174
-13.37,18872.5259874154
-13.36,18872.5300486568
-13.35,18872.5341098982
-13.34,18872.5381693457
-13.33,18872.5422253519
-13.32,18872.5462813581
-13.31,18872.5503373643
-13.3,18872.5543933705
-13.29,18872.5584493766
-13.28,18872.5625053828
-13.27,18872.566561389
-13.26,18872.5706173952
-13.25,18872.5746734014
-13.24,18872.5787255378
-13.23,18872.5827764312
-13.22,18872.5868273245
-13.21,18872.5908782179
-13.2,18872.5949291112
-13.19,18872.5989800046
-13.18,18872.603030898
-13.17,18872.6070817913
-13.16,18872.6111326847
-13.15,18872.6151827242
-13.14,18872.6192286267
-13.13,18872.6232745292
-13.12,18872.6273204316
-13.11,18872.6313663341
-13.1,18872.6354122366
-13.09,18872.6394581391
-13.08,18872.6435040415
-13.07,18872.647549944
-13.06,18872.6515958465
-13.05,18872.655638899
-13.04,18872.6596799322
-13.03,18872.6637209653
-13.02,18872.6677619984
-13.01,18872.6718030315
-13,18872.6758440646
-12.99,18872.6798850977
-12.98,18872.6839261308
-12.97,18872.687967164
-12.96,18872.6920081971
-12.95,18872.6960444844
-12.94,18872.7000807692
-12.93,18872.7041170541
-12.92,18872.7081533389
-12.91,18872.7121896238
-12.9,18872.7162259086
-12.89,18872.7202621934
-12.88,18872.7242984783
-12.87,18872.7283347631
-12.86,18872.7323691336
-12.85,18872.7364007909
-12.84,18872.7404324481
-12.83,18872.7444641054
-12.82,18872.7484957626
-12.81,18872.7525274199
-12.8,18872.7565590772
-12.79,18872.7605907344
-12.78,18872.7646223917
-12.77,18872.7686540489
-12.76,18872.7726819746
-12.75,18872.7767091246
-12.74,18872.7807362745
-12.73,18872.7847634245
-12.72,18872.7887905744
-12.71,18872.7928177244
-12.7,18872.7968448743
-12.69,18872.8008720243
-12.68,18872.8048991742
-12.67,18872.808925262
-12.66,18872.8129480245
-12.65,18872.816970787
-12.64,18872.8209935496
-12.63,18872.8250163121
-12.62,18872.8290390746
-12.61,18872.8330618371
-12.6,18872.8370845997
-12.59,18872.8411073622
-12.58,18872.8451301247
-12.57,18872.8491500862
-12.56,18872.8531685808
-12.55,18872.8571870754
-12.54,18872.86120557
-12.53,18872.8652240646
-12.52,18872.8692425592
-12.51,18872.8732610538
-12.5,18872.8772795485
-12.49,18872.8812980431
-12.48,18872.8853162451
-12.47,18872.889330591
-12.46,18872.8933449368
-12.45,18872.8973592826
-12.44,18872.9013736284
-12.43,18872.9053879743
-12.42,18872.9094023201
-12.41,18872.9134166659
-12.4,18872.9174310117
-12.39,18872.9214453576
-12.38,18872.92545775
-12.37,18872.9294680658
-12.36,18872.9334783816
-12.35,18872.9374886974
-12.34,18872.9414990132
-12.33,18872.9455093291
-12.32,18872.9495196449
-12.31,18872.9535299607
-12.3,18872.9575402765
-12.29,18872.9615505923
-12.28,18872.9655573919
-12.27,18872.9695637962
-12.26,18872.9735702004
-12.25,18872.9775766046
-12.24,18872.9815830089
-12.23,18872.9855894131
-12.22,18872.9895958173
-12.21,18872.9936022216
-12.2,18872.9976086258
-12.19,18873.0016138422
-12.18,18873.0056164529
-12.17,18873.0096190637
-12.16,18873.0136216744
-12.15,18873.0176242851
-12.14,18873.0216268959
-12.13,18873.0256295066
-12.12,18873.0296321174
-12.11,18873.0336347281
-12.1,18873.0376373388
-12.09,18873.0416372761
-12.08,18873.0456362111
-12.07,18873.0496351461
-12.06,18873.0536340811
-12.05,18873.0576330161
-12.04,18873.0616319511
-12.03,18873.0656308861
-12.02,18873.0696298211
-12.01,18873.0736287561
-12,18873.0776271874
-11.99,18873.0816225641
-11.98,18873.0856179409
-11.97,18873.0896133176
-11.96,18873.0936086943
-11.95,18873.097604071
-11.94,18873.1015994477
-11.93,18873.1055948244
-11.92,18873.1095902011
-11.91,18873.1135855778
-11.9,18873.1175790421
-11.89,18873.1215709776
-11.88,18873.1255629132
-11.87,18873.1295548487
-11.86,18873.1335467842
-11.85,18873.1375387198
-11.84,18873.1415306553
-11.83,18873.1455225909
-11.82,18873.1495145264
-11.81,18873.1535064619
-11.8,18873.1574951731
-11.79,18873.1614837843
-11.78,18873.1654723955
-11.77,18873.1694610067
-11.76,18873.1734496179
-11.75,18873.1774382291
-11.74,18873.1814268403
-11.73,18873.1854154515
-11.72,18873.1894040628
-11.71,18873.1933914417
-11.7,18873.1973768451
-11.69,18873.2013622486
-11.68,18873.205347652
-11.67,18873.2093330554
-11.66,18873.2133184589
-11.65,18873.2173038623
-11.64,18873.2212892657
-11.63,18873.2252746692
-11.62,18873.2292600726
-11.61,18873.2332430079
-11.6,18873.2372253198
-11.59,18873.2412076317
-11.58,18873.2451899437
-11.57,18873.2491722556
-11.56,18873.2531545675
-11.55,18873.2571368795
-11.54,18873.2611191914
-11.53,18873.2651015033
-11.52,18873.2690831827
-11.51,18873.2730625192
-11.5,18873.2770418556
-11.49,18873.281021192
-11.48,18873.2850005285
-11.47,18873.2889798649
-11.46,18873.2929592013
-11.45,18873.2969385377
-11.44,18873.3009178742
-11.43,18873.3048972106
-11.42,18873.3088747546
-11.41,18873.3128512313
-11.4,18873.3168277079
-11.39,18873.3208041846
-11.38,18873.3247806613
-11.37,18873.328757138
-11.36,18873.3327336146
-11.35,18873.3367100913
-11.34,18873.340686568
-11.33,18873.3446629322
-11.32,18873.3486366646
-11.31,18873.352610397
-11.3,18873.3565841295
-11.29,18873.3605578619
-11.28,18873.3645315943
-11.27,18873.3685053267
-11.26,18873.3724790592
-11.25,18873.3764527916
-11.24,18873.380426524
-11.23,18873.3843990598
-11.22,18873.3883701632
-11.21,18873.3923412666
-11.2,18873.3963123701
-11.19,18873.4002834735
-11.18,18873.404254577
-11.17,18873.4082256804
-11.16,18873.4121967838
-11.15,18873.4161678873
-11.14,18873.4201389907
-11.13,18873.4241079086
-11.12,18873.4280764981
-11.11,18873.4320450875
-11.1,18873.436013677
-11.09,18873.4399822665
-11.08,18873.443950856
-11.07,18873.4479194455
-11.06,18873.451888035
-11.05,18873.4558566245
-11.04,18873.4598245336
-11.03,18873.463790724
-11.02,18873.4677569144
-11.01,18873.4717231048
-11,18873.4756892951
-10.99,18873.4796554855
-10.98,18873.4836216759
-10.97,18873.4875878662
-10.96,18873.4915540566
-10.95,18873.495520247
-10.94,18873.4994848432
-10.93,18873.5034487491
-10.92,18873.507412655
-10.91,18873.5113765608
-10.9,18873.5153404667
-10.89,18873.5193043726
-10.88,18873.5232682785
-10.87,18873.5272321843
-10.86,18873.5311960902
-10.85,18873.535159753
-10.84,18873.5391214888
-10.83,18873.5430832246
-10.82,18873.5470449604
-10.81,18873.5510066961
-10.8,18873.5549684319
-10.79,18873.5589301677
-10.78,18873.5628919035
-10.77,18873.5668536393
-10.76,18873.5708153751
-10.75,18873.574776029
-10.74,18873.578735709
-10.73,18873.5826953889
-10.72,18873.5866550689
-10.71,18873.5906147488
-10.7,18873.5945744287
-10.69,18873.5985341087
-10.68,18873.6024937886
-10.67,18873.6064534685
-10.66,18873.6104131485
-10.65,18873.6143710023
-10.64,18873.6183287405
-10.63,18873.6222864786
-10.62,18873.6262442167
-10.61,18873.6302019549
-10.6,18873.634159693
-10.59,18873.6381174312
-10.58,18873.6420751693
-10.57,18873.6460329075
-10.56,18873.6499899974
-10.55,18873.6539459076
-10.54,18873.6579018179
-10.53,18873.6618577281
-10.52,18873.6658136384
-10.51,18873.6697695486
-10.5,18873.6737254589
-10.49,18873.6776813691
-10.48,18873.6816372793
-10.47,18873.6855931896
-10.46,18873.6895477819
-10.45,18873.693501978
-10.44,18873.6974561741
-10.43,18873.7014103701
-10.42,18873.7053645662
-10.41,18873.7093187623
-10.4,18873.7132729584
-10.39,18873.7172271544
-10.38,18873.7211813505
-10.37,18873.7251352536
-10.36,18873.7290878491
-10.35,18873.7330404446
-10.34,18873.7369930401
-10.33,18873.7409456356
-10.32,18873.7448982311
-10.31,18873.7488508266
-10.3,18873.7528034221
-10.29,18873.7567560176
-10.28,18873.7607086131
-10.27,18873.7646603204
-10.26,18873.7686114288
-10.25,18873.7725625371
-10.24,18873.7765136455
-10.23,18873.7804647539
-10.22,18873.7844158622
-10.21,18873.7883669706
-10.2,18873.7923180789
-10.19,18873.7962691873
-10.18,18873.8002202799
-10.17,18873.8041700145
-10.16,18873.808119749
-10.15,18873.8120694836
-10.14,18873.8160192181
-10.13,18873.8199689527
-10.12,18873.8239186873
-10.11,18873.8278684218
-10.1,18873.8318181564
